Word,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
69,0.0,0.0008888888888888889,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0
115,0.0,0.0,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
113,0.0,0.0,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
121,0.0,0.0,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
126,0.0,0.0,0.0015910898965791568,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0,0.0004374453193350831,0.0005482456140350877
44,0.0,0.0008888888888888889,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.0,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
108,0.0,0.0008888888888888889,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0
123,0.0,0.0,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
67,0.0,0.0008888888888888889,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
weighted,0.0,0.0,0.0015910898965791568,0.0,0.0,0.0,0.0,0.0004997501249375312,0.0009751340809361287,0.0,0.0,0.0003619254433586681,0.0,0.0005025125628140704,0.0,0.0020229265003371545,0.0004697040864255519,0.0,0.0,0.0010746910263299302,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0017381228273464658,0.0008748906386701663,0.0
christopher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019162332329592116,0.0023074704355350445,0.001664355062413315,0.0,0.0,0.0
122,0.0,0.0,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
microbiome,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006743088334457181,0.0014091122592766556,0.00048007681228996637,0.0005235602094240838,0.0010746910263299302,0.0,0.00028843380444188056,0.0008321775312066575,0.002317497103128621,0.0017497812773403325,0.0005482456140350877
117,0.0,0.0,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
descent,0.0,0.0008888888888888889,0.0007955449482895784,0.0,0.0,0.0,0.0,0.0004997501249375312,0.0009751340809361287,0.0005724098454493417,0.0004935834155972359,0.0007238508867173362,0.0003773584905660377,0.0,0.0009358914365933552,0.0,0.0,0.0,0.0,0.0005373455131649651,0.0,0.0005768676088837611,0.0,0.0,0.0013123359580052493,0.0010964912280701754
underlying,0.0,0.0008888888888888889,0.0,0.0,0.0,0.0,0.0016538037486218302,0.0,0.0,0.0005724098454493417,0.0,0.0,0.0003773584905660377,0.0,0.0,0.0006743088334457181,0.0009394081728511038,0.00048007681228996637,0.0005235602094240838,0.0,0.0,0.0,0.00027739251040221914,0.0005793742757821553,0.0017497812773403325,0.001644736842105263
rate,0.0,0.0008888888888888889,0.0015910898965791568,0.0,0.0,0.0007468259895444362,0.0011025358324145535,0.0009995002498750624,0.00048756704046806434,0.0011448196908986834,0.0009871668311944718,0.0,0.0003773584905660377,0.0,0.0,0.0,0.0,0.00048007681228996637,0.0010471204188481676,0.0,0.0002737476047084588,0.0,0.0,0.0,0.0004374453193350831,0.0005482456140350877
98,0.0,0.0008888888888888889,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0
strategy,0.0,0.0008888888888888889,0.0007955449482895784,0.0,0.0012515644555694619,0.0007468259895444362,0.0,0.0009995002498750624,0.0,0.0005724098454493417,0.0004935834155972359,0.0010857763300760044,0.0003773584905660377,0.0005025125628140704,0.0009358914365933552,0.0,0.0004697040864255519,0.0,0.0005235602094240838,0.0,0.0,0.0,0.00027739251040221914,0.0,0.0004374453193350831,0.0
component,0.0,0.0,0.0007955449482895784,0.002105263157894737,0.0006257822277847309,0.0,0.0011025358324145535,0.0009995002498750624,0.00048756704046806434,0.0,0.0004935834155972359,0.0003619254433586681,0.0,0.0,0.0009358914365933552,0.0006743088334457181,0.0014091122592766556,0.00048007681228996637,0.0,0.0005373455131649651,0.0,0.0005768676088837611,0.0,0.0,0.0,0.0
contribution,0.0,0.0,0.0015910898965791568,0.0,0.0006257822277847309,0.0007468259895444362,0.0005512679162072767,0.0,0.0,0.0011448196908986834,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0,0.0,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0,0.0005474952094169176,0.0,0.0005547850208044383,0.0,0.0008748906386701663,0.0005482456140350877
next,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007238508867173362,0.0007547169811320754,0.0010050251256281408,0.0014038371548900327,0.0013486176668914363,0.0014091122592766556,0.0009601536245799327,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
investigation,0.0,0.0,0.0,0.002105263157894737,0.0,0.0007468259895444362,0.0,0.0,0.0,0.0011448196908986834,0.0,0.0007238508867173362,0.0003773584905660377,0.0010050251256281408,0.0,0.0,0.0014091122592766556,0.0,0.0,0.0,0.0010949904188338351,0.0,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
87,0.0,0.0008888888888888889,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0,0.0
biological,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.0,0.0,0.0,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0007547169811320754,0.0,0.0004679457182966776,0.0006743088334457181,0.0,0.0009601536245799327,0.0010471204188481676,0.0005373455131649651,0.0008212428141253764,0.00028843380444188056,0.0005547850208044383,0.0,0.0,0.0005482456140350877
significance,0.0,0.0008888888888888889,0.0,0.0,0.0,0.0007468259895444362,0.0,0.0,0.0,0.0017172295363480253,0.0014807502467917078,0.0003619254433586681,0.0,0.0010050251256281408,0.0,0.0020229265003371545,0.0004697040864255519,0.00048007681228996637,0.0,0.0,0.0005474952094169176,0.0,0.0,0.0005793742757821553,0.0004374453193350831,0.0
hla,0.0,0.0026666666666666666,0.0007955449482895784,0.002105263157894737,0.0012515644555694619,0.0,0.0005512679162072767,0.0,0.0009751340809361287,0.0005724098454493417,0.0,0.0007238508867173362,0.0007547169811320754,0.0,0.0,0.0006743088334457181,0.0,0.00048007681228996637,0.0,0.0,0.0,0.00028843380444188056,0.0,0.0011587485515643105,0.0,0.0
correlated,0.0,0.0,0.0,0.0,0.0,0.0,0.0011025358324145535,0.0009995002498750624,0.0009751340809361287,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0,0.0,0.0,0.0020229265003371545,0.0004697040864255519,0.0,0.0,0.0,0.0002737476047084588,0.00028843380444188056,0.0,0.0011587485515643105,0.0013123359580052493,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
sex,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0009995002498750624,0.0,0.0,0.0,0.0003619254433586681,0.0,0.0010050251256281408,0.0004679457182966776,0.0,0.0009394081728511038,0.0,0.0005235602094240838,0.0,0.0005474952094169176,0.00028843380444188056,0.0,0.0011587485515643105,0.0004374453193350831,0.001644736842105263
143,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
136,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
36,0.0,0.0008888888888888889,0.0007955449482895784,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0,0.0004374453193350831,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
w,0.0,0.0,0.0,0.0,0.0,0.0,0.0005512679162072767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016424856282507528,0.0023074704355350445,0.0013869625520110957,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
141,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
133,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
134,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
men,0.011363636363636364,0.0,0.0,0.0,0.0006257822277847309,0.0,0.0,0.0,0.0009751340809361287,0.0,0.0,0.0003619254433586681,0.0007547169811320754,0.0,0.0004679457182966776,0.0013486176668914363,0.0,0.00048007681228996637,0.0,0.0,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0017497812773403325,0.0005482456140350877
130,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
131,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
132,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
multifactor,0.0,0.0,0.0,0.0,0.0006257822277847309,0.0,0.0005512679162072767,0.0004997501249375312,0.0014627011214041932,0.0017172295363480253,0.0009871668311944718,0.0003619254433586681,0.0011320754716981133,0.0010050251256281408,0.0009358914365933552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
applications,0.0,0.0,0.0,0.0,0.0,0.0,0.0005512679162072767,0.0,0.0,0.0,0.0009871668311944718,0.0,0.0,0.0,0.0,0.0006743088334457181,0.0009394081728511038,0.00048007681228996637,0.0010471204188481676,0.0021493820526598604,0.0,0.0005768676088837611,0.0,0.0011587485515643105,0.0004374453193350831,0.0005482456140350877
peter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024637284423761293,0.0008653014133256418,0.001941747572815534,0.0,0.0,0.0
influencing,0.0,0.0,0.0,0.0,0.0012515644555694619,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.0009751340809361287,0.0005724098454493417,0.0004935834155972359,0.0007238508867173362,0.0011320754716981133,0.0005025125628140704,0.0,0.0,0.0,0.0,0.0010471204188481676,0.0,0.0,0.0,0.0,0.0,0.0,0.0010964912280701754
behalf,0.0,0.0,0.0,0.0,0.0,0.0,0.0005512679162072767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235602094240838,0.0,0.003011223651793047,0.0005768676088837611,0.0011095700416088765,0.0,0.0,0.0
mutation,0.0,0.0,0.0,0.0,0.0,0.0014936519790888724,0.002205071664829107,0.0004997501249375312,0.00048756704046806434,0.0,0.0,0.0010857763300760044,0.0,0.0010050251256281408,0.0004679457182966776,0.0,0.0,0.0,0.0010471204188481676,0.0005373455131649651,0.0,0.00028843380444188056,0.0,0.0,0.0,0.0005482456140350877
non,0.0,0.0,0.0,0.002105263157894737,0.0,0.0,0.0005512679162072767,0.0,0.0,0.0,0.0004935834155972359,0.0003619254433586681,0.0,0.0,0.0,0.0,0.0014091122592766556,0.0,0.0,0.0,0.0005474952094169176,0.001442169022209403,0.0008321775312066575,0.0,0.0008748906386701663,0.0
trios,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0011025358324145535,0.0009995002498750624,0.0,0.0,0.0009871668311944718,0.0007238508867173362,0.0003773584905660377,0.0,0.0004679457182966776,0.0,0.0,0.00048007681228996637,0.0,0.0,0.0005474952094169176,0.00028843380444188056,0.0,0.0011587485515643105,0.0004374453193350831,0.0005482456140350877
nucleotide,0.0,0.0,0.0007955449482895784,0.002105263157894737,0.0025031289111389237,0.0007468259895444362,0.0,0.0,0.0,0.0011448196908986834,0.0004935834155972359,0.0003619254433586681,0.0007547169811320754,0.0,0.0004679457182966776,0.0,0.0,0.0,0.0015706806282722514,0.0,0.0,0.0,0.0,0.0,0.0008748906386701663,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.0,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
twostage,0.0,0.0,0.0007955449482895784,0.0,0.0006257822277847309,0.0007468259895444362,0.0011025358324145535,0.0,0.0009751340809361287,0.0022896393817973667,0.0,0.0014477017734346724,0.0007547169811320754,0.0,0.0004679457182966776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005793742757821553,0.0,0.0
implications,0.0,0.0,0.0,0.0,0.0006257822277847309,0.0007468259895444362,0.0,0.0009995002498750624,0.0,0.0,0.0009871668311944718,0.0003619254433586681,0.0007547169811320754,0.0,0.0004679457182966776,0.0006743088334457181,0.0,0.0,0.0015706806282722514,0.0,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0011587485515643105,0.0,0.0
germline,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0,0.0,0.0,0.0003773584905660377,0.0005025125628140704,0.0,0.0006743088334457181,0.0,0.0009601536245799327,0.0005235602094240838,0.0,0.0,0.0011537352177675222,0.00027739251040221914,0.0005793742757821553,0.0013123359580052493,0.0
relation,0.0,0.0017777777777777779,0.0007955449482895784,0.0,0.0012515644555694619,0.0014936519790888724,0.0005512679162072767,0.0014992503748125937,0.0,0.0005724098454493417,0.0,0.0,0.0,0.0,0.0,0.0,0.0009394081728511038,0.0,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.0,0.0,0.0,0.0008748906386701663,0.0
allelic,0.011363636363636364,0.0017777777777777779,0.0,0.0,0.0,0.0,0.0005512679162072767,0.0004997501249375312,0.0014627011214041932,0.0005724098454493417,0.0009871668311944718,0.0014477017734346724,0.0,0.0,0.0,0.0,0.0004697040864255519,0.0,0.0005235602094240838,0.0,0.0002737476047084588,0.0,0.0,0.0,0.0004374453193350831,0.0
subjects,0.0,0.0008888888888888889,0.0,0.0,0.0,0.0,0.0005512679162072767,0.0004997501249375312,0.0009751340809361287,0.0005724098454493417,0.0,0.0,0.0007547169811320754,0.0,0.0,0.0,0.0,0.0,0.0015706806282722514,0.0005373455131649651,0.0005474952094169176,0.00028843380444188056,0.0,0.0017381228273464658,0.0004374453193350831,0.0
wang1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001368738023542294,0.0017306028266512836,0.002219140083217753,0.0,0.0,0.0
potential,0.0,0.0,0.0007955449482895784,0.0,0.0006257822277847309,0.0,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0011448196908986834,0.0009871668311944718,0.0,0.0,0.0,0.0004679457182966776,0.0,0.0004697040864255519,0.0,0.0010471204188481676,0.0,0.0,0.0,0.0011095700416088765,0.0,0.0004374453193350831,0.0005482456140350877
137,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
138,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0005482456140350877
mitochondrial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014992503748125937,0.00048756704046806434,0.0,0.0,0.0,0.0007547169811320754,0.0,0.0004679457182966776,0.0,0.0004697040864255519,0.00048007681228996637,0.0005235602094240838,0.0,0.0002737476047084588,0.00028843380444188056,0.0005547850208044383,0.0005793742757821553,0.0004374453193350831,0.0010964912280701754
relatedness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004997501249375312,0.0,0.0,0.0,0.0007238508867173362,0.0,0.0005025125628140704,0.0014038371548900327,0.0006743088334457181,0.0004697040864255519,0.0014402304368698992,0.0,0.0005373455131649651,0.0002737476047084588,0.00028843380444188056,0.00027739251040221914,0.0011587485515643105,0.0,0.0
sequential,0.0,0.0008888888888888889,0.0007955449482895784,0.002105263157894737,0.0012515644555694619,0.0014936519790888724,0.0005512679162072767,0.0009995002498750624,0.0009751340809361287,0.0,0.0004935834155972359,0.0007238508867173362,0.0,0.0005025125628140704,0.0,0.0,0.0004697040864255519,0.0,0.0005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
integrative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003619254433586681,0.0007547169811320754,0.0,0.0009358914365933552,0.0013486176668914363,0.0009394081728511038,0.00048007681228996637,0.0,0.0010746910263299302,0.0002737476047084588,0.00028843380444188056,0.0,0.0005793742757821553,0.0004374453193350831,0.0010964912280701754
diverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0005512679162072767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004697040864255519,0.0009601536245799327,0.0,0.0010746910263299302,0.0008212428141253764,0.0005768676088837611,0.00027739251040221914,0.0,0.0017497812773403325,0.0010964912280701754
145,0.0,0.0,0.0,0.0,0.0,0.0007468259895444362,0.0005512679162072767,0.0004997501249375312,0.00048756704046806434,0.0005724098454493417,0.0004935834155972359,0.0003619254433586681,0.0003773584905660377,0.0005025125628140704,0.0004679457182966776,0.0006743088334457181,0.0,0.00048007681228996637,0.0005235602094240838,0.0005373455131649651,0.0002737476047084588,0.0,0.00027739251040221914,0.0005793742757821553,0.0004374453193350831,0.0
