Year	Page	Abstract
2021	67	Machine Learning-Driven Radiogenomic Analysis Framework With Mediation Analysis for Identifying Prognostic Radiogenomic Biomarkers in Breast Cancer Background
2021	67	Control for Population Stratification in Genetic Association Studies based on GWAS Summary Data Methods Results Conclusion
2021	67	Relationship Between Major Depressive Disorder
2021	67	(Mdd) Symptoms and Mdd Heterogeneity The Relationships Between Body Mass Index and Metabolite Response To A Standardized Meal Challenge
2021	67	Assessing the Impact of Winner’s Curse on Mendelian Polygenic Risk Scores for Prediction of Breast Cancer Randomisation in Korean Women
2021	67	The Association of Accelerated Epigenetic Age with Assisted Clustering of Gene Expression Using Time-to-death Mediated by Subclinical and Clinical Regulator Data From Overlapping Samples Vascular Outcomes
2021	67	Automated Classification of Germline and Somatic Variants
2021	67	Introduction Sources and Early Spread of SARS-CoV-2 in Senegal
2021	67	Genetic Determinants of Prostate-Specific Antigen Levels Improve Cancer Screening Utility
2021	67	A Powerful Test of Ancestral Heterogeneity in the Genetic Association Study of COVID-19 Severe Effects of Gene Expression on Complex Traits Versus Non-severe Cases by RNA-seq and Whole Genome Sequencing in a Hong Kong Cohort
2021	67	Genetic Endowments for Education and Social Capital An Investigation Accounting for Genetic Nurturing Effects
2021	67	Identification of Representative Trees in Random Forests Based on a New Tree-Based Distance Measure Background Methods Results Discussion
2021	67	ExPheWas A Browser for Gene-based PheWAS Associations Keywords
2021	67	A segregation Analysis of 17,425 Population-based Breast Cancer Families Implications ror Breast Cancer Genetic Susceptibility and Risk Prediction
2021	67	New Selection Probability Computation for Pleiotropic Variants Associated with Both Quantitative and Qualitative Traits
2021	67	Subtyping Individuals with Facial and Genomic Data Views in the Presence of Confounders
2021	67	Applying Recurrent Weighted Replanting to Detect Gene-gene Interaction in Case-parent Trios Conclusion Keywords
2021	67	A Weighted Selection Probability to Locate Rare Variants Associated with Highly Correlated Multiple Phenotypes
2021	67	Distribution of Variant Genes in the Healthy Thai Population Associated with Medical Cannabis Metabolic Pathway Introduction Materials and Methods Results Keywords
2021	67	A Genome-wide Association Study Identifies Two Novel Loci for Respiratory Infection with in Cystic Fibrosis
2021	67	x Interaction Revealed by Genome- wide vQTL Analysis of Human Facial Traits
2021	67	Combining the Strengths of Inverse-variance Weighting and Egger Regression in Mendelian Randomization Using a Mixture of Regressions Model
2021	67	Disentangling Genetic Feature Selection and Aggregation in Transcriptome-Wide Association Studies
2021	67	GMEPS A Fast and Efficient Likelihood Approach for Genome-wide Mediation Analysis Under Extreme Phenotype Sequencing
2021	67	Comparison of Region-based and Single SNP
2021	67	Genome-wide Association Testing Methods in the Modelling Hidden Genetic Risk From Family History Canadian Longitudinal Study on Aging for Improved Polygenic Risk Prediction
2021	67	A GWAS Summary-statistics Based Approach to Examine the Role of the Serotonin Transporter Promoter Tandem Repeat Polymorphism (5-HTTLPR) in Psychiatric Phenotypes
2021	67	Information-guided Gene-environment Interaction Analysis
2021	67	Cis-regulatory Hubs Constitute a Powerful Model to Understand the Impact of 3d Organization in Schizophrenia
2021	67	NHLBI Biodata Catalyst and the Future of Cloud Computing
2021	67	Evaluation of SNPs Associated with Mammographic Density in European Women with Mammographic Density in Asian Women from South East Asia
2021	67	Machine Learning Approaches for Predicting Phenotypes in Pathophysiology of Multiple Sclerosis
2021	67	Non-linear Mendelian Randomisation on Partly Summarized Data Evaluation of a Collaborative Method
2021	67	Edge and Modular Significance Assessment in Individual Specific Network
2021	67	Fast and Robust Methods to Detect Gene- environment Interactions in Large-scale Biobanks
2021	67	Associations of Circulatory MicroRNAs and Clinical Traits A Phenome-wide Mendelian Randomization Analysis
2021	67	Colorblindness Gene Implicated in Myopia in Pennsylvania Amish Pedigrees
2021	67	A Comparison of Association Methods for Fine- mapping Rare Variants in Case-Control Studies
2021	67	The Reliability and Accuracy of Recombination Inferred by Shapeit2 DuoHMM on Whole Genome Sequence Keywords
2021	67	Comparison of Mixed Model Based Approaches For Correcting For Population Substructure With Application To Extreme Phenotype Sampling
2021	67	Tissue-specific Functional Annotations Highlight Association of Liver Polygenic Risk Score with Alzheimer’s Disease and Related Biomarkers
2021	67	Genome-wide Association Study of Predictive Genetic Polymorphisms for Oxaliplatin Treatment Efficacy in Colorectal Cancer
2021	67	Major Sex Differences in Allele Frequency for X-chromosome Variants in the
2021	67	Genomes Phase
2021	67	Data
2021	67	Smoking Dependent and Independent Causal Effects Shared Genetic and Modifiable Risk Factors for of Educational Ascertainment and Alcohol Use on Psoriasis and Multiple Sclerosis Lung Cancer
2021	67	Autism Spectrum Disorder Genes in Reading Disabilities A Hypothesis-Driven Genome Wide Association Study
2021	67	Unique TGF- Signaling Pathway in African Americans with Fibrotic Sarcoidosis
2021	67	Prediction of Coronary Artery Disease using Traditional and Genetic Risk Scores for Cardiovascular Risk Factors
2021	67	Accounting for Population Structure and Distant Relatedness with Genealogical Data in a French- Canadian Study of Eye Disease and Cognitive Phenotypes Background Methods Results Conclusions
2021	67	Evaluating Viral Etiology of Bladder Cancer Through Analysis of Common Driver Mutations
2021	67	Polygenic Risk Scores – Is There a Different Distribution Within Germany and Therefore a Need of More Accurate Determination?
2021	67	Re-analysis of a Genome-Wide Gene-By-Environment Interaction Study of Case Parent Trios, Adjusted for Population Stratification Conclusion
2021	67	DYNAMITE A Phylogenetic Tool for Identification of Dynamic Transmission Epicenters
2021	67	Polygenic Risk Score An Application to the Prediction of Asthma Risk Context Aim Methodology Results
2021	67	An Efficient and Robust Tool for Genetic Colocalization Pair-wise Conditional and Colocalization (PWCoCo) Background Results Conclusion Computation
2021	67	Whole Genome Sequencing of Coronary Heart Disease in a Middle Eastern Cohort Validates
2021	67	Polygenic Risk Scores, Replicates Known Loci, and – A Novel Pair of Accuracy Indices for Suggests New Loci Imputed Genotypes Background Methods Results Conclusions
2021	67	Identification and Characterization of Pleiotropic Loci for Obesity and Inflammation
2021	67	APOL1 and Biobanking in the West African Terrain – Challenges and Successes
2021	67	Penalized Mediation Models for Multivariate Data
2021	67	Genomic Approaches to Identify Shared Genetic Architecture Among Comorbid Phenomes of Eye Disease
2021	67	Longitudinal Microbiome and Machine Learning A CNN-LSTM based Neural Network Model for Disease Prediction
2021	67	Meta-analysis of dbGaP Data Reveals Population Structure, Admixture, and Known and Cryptic Relatedness across the United States of America
2021	67	Multiethnic Joint Analysis of Marginal Summary Statistics from Genome-wide Association Studies
2021	67	A Statistical Framework to Decipher the Genetic Architecture of Combinations of Complex Diseases Applications to Cardiometabolic Disorders
2021	67	Testing and Estimation of X-chromosome SNP Effects Impact of Model Assumptions
2021	67	Estimating and Visualizing Multivariable Mendelian Randomization Analyses Within a Radial Framework Background
2021	67	The Causal Relationships Between Serum Methods Metabolome and Systemic Lupus Erythematosus A Two-Sample Mendelian Randomization Study Results Conclusions
2021	67	Genotype-Phenotype Analysis in African Americans with Inflammatory Bowel Disease
2021	67	Association Analysis of Mitochondrial DNA Heteroplasmic Mutations in Deep Sequencing Data
2021	67	A Novel Regression-based Method for X-chromosome-inclusive Hardy-Weinberg Equilibrium Test Results Conclusion
2021	67	Population Differences in Genetic Risk of Disease Cannot be Detected at Current Sample Sizes
2021	67	Genome-wide Association Study of Mild Cognitive Impairment in 1,040 Chinese Subjects Background Subjects and Method
2021	67	Almost Exact Mendelian Randomization
2021	67	Deciphering How Early Life Adiposity Influences Breast Cancer Risk Using Mendelian Randomization
2021	67	Risk for Hospitalization and Case-Fatality-Rate for Different Age Groups The Alpha Variant of SARS- CoV-2 A Turkish Study
2021	67	Novel Analysis Pipeline for Microbiome Data Via Individual-Specific Networks
2021	67	Epigenetic Age Prediction in Large-Scale Methylation Sequencing Project
2021	67	Obesity and Risk of Female Reproductive Conditions A Mendelian Randomisation Study
2021	67	Fine-mapping of Novel Susceptibility Loci Associated with Eosinophil Granule Proteins (ECP and EDN) Reveals Putative Causal Variants And Candidate Genes Background
2021	67	Objective Analyzing Longitudinal Zero-inflated Oral Microbiome Count Data using Two-stage Mixed Effects Models Methods Results Conclusion
2021	67	Effect of Selection Bias on Two Sample Summary Data-Based Mendelian Randomization Keywords
2021	67	Challenges with X chromosome analyses and reporting in Genome-Wide Association Studies (GWAS)
2021	67	A Novel Method to Estimate Polygenic Risk Scores in Admixed Populations
2021	67	Development of a Platform- and Study-Independent DNA Methylation Signature Predictive of Ovarian Cancer Recurrence Introduction Methods
2021	67	Incorporating Family History in Aggregation Unit- Results based Tests for Family Studies with Unbalanced Case-Control Ratio with Application to the Framingham Heart Study Conclusions
2021	67	Identification of Genetic Loci Impacting COVID-19 Severity Via Gene-Environment Interaction Analysis Incorporating Known Risk Factors
2021	67	The Database of Variant Distribution In Healthy Thai Population Introduction
2021	67	Materials and Methods Using Summary Statistics to Evaluate Multiplicative Combinations of Initially Analyzed Phenotypes with a Flexible Choice of Covariates Results
2021	67	Conclusions Within-sibship GWAS Improve Estimates of Direct Genetic Effects Keywords
2021	67	Joint Analysis of Multiple Phenotypesfor Extremely Unbalanced Case-Control Association Studies in Biobanks
2021	67	SIGHR Side Information Guided High-dimensional Regression Results Conclusions
2021	67	Identifying Clinically-relevant Circulating Protein
2021	67	Biomarkers for Type
2021	67	Diabetes A Two Sample Shrinkage Parameter Estimation in Penalized Logistic Mendelian Randomization Study Regression Analysis of Case-Control Data Objective Research Design And Methods
2021	67	Identifying Major Depressive Disorder Subtypes Using Polygenic Risk Scores Introduction Methods Results Discussion
2021	67	Inverse-covariance Regularized Sparse Multivariate
2021	67	Regression for Identifying Methylation Quantitative Genetic Association Analysis of a Binary Trait Detects Trait Loci with Missing Data More Than Just the Genetic Effect Implications for Pleiotropy and Replication Studies
2021	67	A Prism Vote Framework Enhances Prediction Accuracy of the Polygenic Risk Score on the Alzheimer ’s Disease Genome Data of the UK Biobank
2021	67	Leveraging Family History in Genetic Association Analyses of Binary Traits Background Method
2021	67	Gene-Based Analysis of Bi-Variate Survival Traits Via Functional Regressions with Applications To Eye Diseases Results and Conclusion
2021	67	Ultrahigh Dimensional Learning of Polygenic Risk Scores for Mendelian Randomization Studies
2021	67	A Fresh Look at the Role of Hardy-Weinberg Disequilibrium in Association Testing
2021	67	Genome Wide Pleiotropic Analysis to Identify Novel Variants and Improve Genetic Risk Score Construction
2021	67	Integrative Clustering Analysis for Omics Data with Missingness
2021	67	Genome-wide Association Analysis of COVID-19 Mortality Risk
2022	77	Mitochondrial Genome-wide Association Study of Pancreatic Cancer
2022	77	Sex Hormones Minimally Contribute to the Effect of Body Mass Index on Reproductive Dysfunction A Mendelian Randomization Study
2022	77	Benchmarking of Univariate Pleiotropy detection Methods, with an Application to Epilepsy Phenotypes
2022	77	Shared Genetic Aetiology of Osteoarthritis and Type
2022	77	Diabetes
2022	77	Lessons From the Past Genetic Ancestry and Demographic History of the Nicoyan Peninsula, a Longevity Hot-spot Conclusion
2022	77	Linking the Joint Genetic Structure of Neuroanatomical Phenotypes with Psychiatric Disorders
2022	77	The Value of Genetic Data from 665,460 Individuals in Predicting Anemia and Suitability to Donate Blood Background/Objectives Methods Grants Results
2022	77	The Individual and Global Impact of Copy Number Variants on Complex Human Traits
2022	77	Leveraging Identity by Descent to Investigate the Role of RGS16 in Obesity
2022	77	Comparison of Meta-analysis and Mega-analysis for Genome-wide Association Studies
2022	77	Implementing Mendelian Randomization to Assess Foetal Risk from Intrauterine Prescriptive Drugs for the Treatment of Diabetes, Hypertension and Thyroidism in Pregnancy
2022	77	LDAK-GBAT - a Powerful and Efficient Tool for Gene-based Analysis of GWAS Data Background Methods Results Conclusions Conclusions
2022	77	MetFLEX A Novel Multi-tissue Transcriptomics Learning
2022	77	Prioritizing Functionally Relevant Lung Cancer Risk Variants Using a Novel Computational Framework
2022	77	PRISQ a Risk Score for Screening Prediabetes for Qatari Population Materials and methods Results
2022	77	Pleiotropic Influences of Neuropsychiatric Polygenic Risk
2022	77	on Common Laboratory Values in 660,000 US Veterans Isoform-level Transcriptome-wide Association Studies Uncover Novel Mechanisms Underlying Genetic Associations with Complex Traits
2022	77	A Test of Covariance Matrix to Detect Predictors of the Gut Microbiome Variability
2022	77	Bridging the Diversity Gap Analytical and Study Design Considerations for Improving the Accuracy of Trans- ancestry Genetic Risk Prediction
2022	77	Identifying Genetic Determinants of Blood Pressure Variance Using a Novel Mean-Variance Test
2022	77	Insights Into Complex Genetic Architecture from Region- Based Association Testing of Melanoma Risk at a Locus With Allelic Heterogeneity on 16q24
2022	77	Using Simulated Casual Data to Characterize Biases and Identify Best Practices in Electronic Health Record Research
2022	77	Comparison and Integration of Single-variant and Region- based Analysis in Genome-wide Association Studies (GWAS) of Complex Traits
2022	77	Joint Linkage and Association Analysis with GENEHUNTER- MODSCORE Background Methods Results
2022	77	Conclusion Power Study of Epigenetic Landscape of Prostate Cancer in Black/African Americans and Whites Background Methods Results
2022	77	Functional Screening of 3’-UTR Variants Combined with Genome-wide Association Identifies Causal Genes Contributing to Alcohol Use Phenotypes Discussion Conclusion
2022	77	Genetic Distance Is Highly Predictive of Vaccine Effectiveness Against Influenza A Virus
2022	77	Genomic Shared Segments Enable Identification of At-risk Patients in Biobanks
2022	77	Evidence of Novel Susceptibility Variants for Prostate Cancer and a Polygenic Risk Score that Improves Prediction of Aggressive Disease for Men of African Ancestry
2022	77	Sex-Specific Genetic Variation of Weight and Waist Circumference Change A Multi-Ancestry Meta-Analysis of Longitudinal Data
2022	77	Circulating Immune Cell Count and Colorectal Cancer Risk
2022	77	A Mendelian Randomization Study Genetic Basis of Resistance to Infection by
2022	77	A Data Integration Tool for Identifying Proteomic and Transcriptomic Biomarkers An Application in TCGA Breast Cancer
2022	77	Multi-stage Germline Exome Sequencing Study of 17,546 Men with Aggressive and Non-aggressive Prostate Cancer Identifies Genes for Gene Panel Testing
2022	77	Polygenic Scores are Correlated with Year-of-Birth in Large Biobanks Introduction Methods Results Discussion
2022	77	Identifying Genes Contributing to Dementia and Cardiovascular Risk Differently in Men and Women Extending ExPheWAS to Test Sex-by-gene Interactions
2022	77	Investigation of Circulating Proteins and Risk of Overall, Advanced, and Early Onset Prostate Cancer A Mendelian Randomization Study Background Methods Results Discussion
2022	77	Tofu Intake and Risk of Neuropsychiatric Diseases A Two-
2022	77	sample Mendelian Randomization Study A Versatile, Fast, and Unbiased Method for Estimation of Gene-by-environment Interaction Effects on Biobank-Scale Datasets
2022	77	Network Analysis of Multi-omics Data Identifies Shared Genes and Pathways Underlying the Risk of Allergic
2022	77	Diseases and IgE Production Polygenic Risk Score Improves the Predictive Ability of Subsite-specific Colorectal Cancer Evidence from Two Large-scale Prospective Cohorts Funding
2022	77	Genome-wide Association Study of Asthma in 1,587 French-Canadian Subjects Context Aims Methodology
2022	77	The X Chromosome in Neurodegeneration Results Conclusion
2022	77	IBDMap Biobank Scale Shared Segments Analysis
2022	77	Immunogenetics of Healthy Aging at the Single Cell Level
2022	77	Leveraging Consanguinity in the UK Biobank Cohort to Identify Rare Recessive Variants Involved in Complex Traits
2022	77	Deciphering the Causal Effects of Cytokines on Human Health A Phenome-wide Mendelian Randomization Study
2022	77	A Hybrid Random Forest Variable Selection Approach for Omics Data
2022	77	Glucose, Insulin, and Brain Health in the UK Biobank A Mendelian Randomization Study
2022	77	A Novel Multi-Components Mixed Model Based Bacterial-Gwas Method and Its Application to Listeria Monocytogenes
2022	77	Appraising the Causal Role of Risk Factors in Coronary Artery Disease and Stroke A Systematic Review of Mendelian Randomization Studies Background
2022	77	PRS A Misled Interpretation of Genetic Variation Used for Complex Disease Risk Prediction Methods Findings Conclusion
2022	77	Can Individual Studies Add Value to Characterize Loci from Genome-wide Association Meta-analyses? A Case Study.
2022	77	Fluorescent Signal Probe Patterns Strongly Influence Performance of Methods to Estimate Covariate Effects on DNA Methylation Levels Introduction
2022	77	Methods and Results An Exploration of Linkage Fine-Mapping on Sequences from Case-Control Studies Conclusions
2022	77	Predicting Cancer Risk from Germline Next-generation Sequencing Data Using a Novel Context-based Variant Aggregation Approach
2022	77	Genetic Adaptation to Climate in Human Populations
2022	77	Evaluation of Tools for GWAS of Binary Traits in Correlated Data
2022	77	Proteomics Biomarker Discovery for Individualized Unsupervised Outlier Detection Applied to SARS-CoV-2 Prevention of Familial Pancreatic Cancer Using Statistical Nucleotide Sequences Identifies Sequences of the Omicron Learning Variant and Other Variants of Interest
2022	77	Polyexposure Risk Score Offers Greater Predictive Performance for Chronic Obstructive Pulmonary Disease than Polygenic Risk Score and Smoking Alone Background/Objective Methods Results
2022	77	Epigenome-wide Association Study of Pediatric Asthma in Latinos Conclusion
2022	77	Genetic Links Between Cardiometabolic Traits and Risk for Uterine Fibroids
2022	77	Linear Regression on Martingale Residuals Enables Fast and Accurate Recurrent Event Analysis for Genome-wide Association Studies
2022	77	Constructing a SURrogate-Family Based Association Test (SURFBAT) with Genotype Imputation Algorithms
2022	77	The Robustness of Bayesian Network Analysis with Respect to Data Measurement Error
2022	77	A Fast Bayesian Screen to Identify Pleiotropic Loci and Describe Pleiotropic Profiles
2022	77	Evaluation of Network-guided Random Forest for Disease Gene Discovery
2022	77	Association of Genetic Loci for Human Plasma Proteins with Response to Treatment in People with Rheumatoid Arthritis Δ Δ
2022	77	Multi-ethnic Polygenic Risk Scores for Venous
2022	77	Thromboembolism GWAS of Longitudinal Trajectories at Biobank Scale Methods Results Conclusions
2022	77	Body Mass Index and Incidence of Lung Cancer in The Association and Performance of Polygenic Risk Scores for HUNT Study Using Observational and Mendelian Breast Cancer Among French Women Presenting or Not a Randomization Approaches Hereditary Predisposition to the Disease Background Aims Introduction
2022	77	Multi-omics Predictive Model for Asthma-related Phenotypes Methods Results Conclusion Funding
2022	77	Plasma Circulating MicroRNA Signature of Alcohol
2022	77	Consumption The Rotterdam Study Random Glucose GWAS Trans-ethnic Meta-analysis Provides Insights into Diabetes Pathophysiology, Complications, and Treatment Stratification Background Objective Design
2022	77	Results Prevalence of the Gene Polymorphism in Relation to Obesity and the Metabolic Syndrome in a North Lebanese Population Conclusions
2022	77	Statistical Methods and Approaches for the Analysis of Single Cell Composition Data
2022	77	Prevalence of the Gene Polymorphism in Relation to Diabetes and the Metabolic Syndrome in the Lebanese Population
2022	77	Validation and Assessment of Predictive Ability for a Polygenic Risk Score on Parkinson’s Disease
2022	77	Integrating Genetics and Clinical Factors to Classify Non-alcoholic Fatty Liver Patients by Different Machine Learning Algorithms in UK Biobank Cohort
2022	77	Understanding Disease Mechanisms From Genome to Phenome via the Proteome
2022	77	Investigating the Impact of C4 Copy Number Variation on Immune Function in Schizophrenia
2022	77	Development of a Breast Cancer Risk Prediction Model with Carrier Status, a Polygenic Risk Score, and Epidemiologic Risk Score
2022	77	Study of Effect Modifiers of Genetically Predicted CETP Reduction
2022	77	Investigating Relationships between Negative Peer Interactions, Polygenic Influences on Pubertal Timing, and Depression Symptoms Across Sexes Background Methods Conclusions
2022	77	Integrated Multi-omics Analysis to Reveal Underlying Protective Mechanisms of Delaying Cognitive Decline in Centenarians
2022	77	Development of a yQTL Discovery Pipeline Applicable for Both Unrelated and Related Individuals
2022	77	Disentangling the Aetiological Pathways Between Body Mass Index and Site-specific Cancer Risk Using Tissue- Partitioned Mendelian Randomization
2022	77	Multi-population Analysis Identified Novel Variants in Ever- and Never-smoking Lung Cancer
2022	77	Investigating Genetic Inheritability of RNA Alternative Splicing in Alcohol Use Disorder
2022	77	Sex-stratified vs. Sex-combined Analysis in the Presence of Genetic Effect Heterogeneity
2022	77	Inference of Causal Networks Using Bi-directional Mendelian Randomization and Network Deconvolution with GWAS Summary Data
2022	77	Phenome-wide PGS Portability in the Colorado Center for Personalized Medicine Biobank Suggests Overlooked Challenges in Diverse Populations
2022	77	Genetic Analysis of Preserved Ratio Impaired Spirometry Using a Population-based Cohort
2022	77	An Eigenvalue Ratio Approach to Inferring Population Structure from Whole Genome Sequencing Data
2022	77	Germline Cancer Gene Expression Quantitative Trait Loci Influence Local and Global Tumor Mutations
2022	77	Mendelian Randomization for Multiple Exposures and Outcomes
2022	77	Identifying Monogenic Causes for Improved Polygenic Prediction of Osteoporosis
2022	77	Reimagining Gene-environment Interaction Analysis for Human Complex Traits
2022	77	RetroFun-RVS A Family-based Retrospective Association Test Integrating Functional Annotations
2022	77	Phenotype Prediction in Diverse Populations Using Identity by Descent Clustering in the Colorado Center for Personalized Medicine Biobank
2022	77	How Should QC of Sequencing Data be Performed for Rare Variant Association Testing with External Controls?
2022	77	Comparing Methods to Adjust for Fine-Scale Population Structure in Rare Variant Analyses
2022	77	Body Size at Different Ages and Risk of Six Cancers A Mendelian Randomization and Prospective Cohort Study
2022	77	Using a Population-specific Reference Panel Improves Genotype Imputation Accuracy in Individuals of African Ancestry *
2022	77	Robust Inference of Gene-Environment Interaction from Heterogeneous Samples of Case-Parent Trios
2022	77	Exploring the Effects of the Maternal and Fetal Proteome on Birthweight A Mendelian Randomization Study
2022	77	Estimating the Genetic Relationship Between Psychiatric- and Cardiometabolic Traits Using the Large National Patient Registers of Denmark and Sweden Background Materials and Methods Results Conclusion
2022	77	Individual-specific Networks and Representation Learning to Capture Dynamics of Microbiome interactions
2022	77	Multi-tissue Transcriptome-wide Association Study Identifies
2022	77	Novel Candidate Genes Associated with the Immune Traits in Cancer
2022	77	Non-parametric de Novo Network Identification of Gene- Environment Interactions Affecting Asthma Symptom Control
2022	77	Epigenetic Aging and Colorectal Cancer Survival A Mendelian Randomization Study Background Methods
2022	77	Pathogenic Variants in Breast Cancer Susceptibility Genes and Polygenic Risk among US Latinas and Mexican Women Results Conclusions
2022	77	Evaluation of Rare Variant Association Methods When Incorporating External Controls Introduction Methods Conclusions Results
2022	77	Classification of Variants of Uncertain Significance (VUS) in the and Genes Based on Ovarian Tumor Pathology Characteristics Conclusion
2022	77	The Relationship between Adiposity and Cognitive Function A Bidirectional Mendelian Randomization Study in UK Biobank Background Methods Introduction Results Methods Results
2022	77	Meta-regression of Cross-sectional GWAS Studies to Estimate Trajectories of Genetic Effects Conclusions
2022	77	Leveraging Healthy Population Data to Assess the Pathogenicity of Rare Variants in WGS Extension of PSAP Method to the Non-coding Genome
2022	77	DeLIVR A Deep Learning Approach to Testing for Non- linear Causal Effects in Transcriptome-Wide Association Studies
2022	77	Features of X Chromosomal SNPs Associated with Significant Sex-difference in Allele Frequency in High Coverage Whole Genome Sequence Data
2022	77	and Synaptic Assembly Genes Contribute to Impulsivity in Juvenile Myoclonic Epilepsy
2022	77	The Relationship Between Major Depressive Disorder and the Circadian System A Mendelian Randomization Study in the UK Biobank
2022	77	Contribution of Rare Coding Variants to Complex Trait Heritability
2022	77	Investigating Genetic Effects on Clinical Heterogeneity in Major Depression Symptoms, Subtypes, and Cardiometabolic Traits Background Methods Results Discussion
2022	77	Identification of Brain Cell-Types Underlying Genetic Risk for Reading and Correlated Traits
2022	77	An Evaluation of Race-specific Polygenic Risk Scores (PRS) for Uterine Fibroids Across Populations
2022	77	Multi-phenotype GWAS Uncovers Shared Genetic Loci between Type
2022	77	Diabetes, BMI, Colorectal, Pancreatic, Breast and Prostate Cancers Introduction
2022	77	Predicting Developmental Stuttering Cases in DNA Biobank-linked Electronic Health Records Using Comorbidity Driven Machine Learning Methods Background Results Method
2022	77	GENLIB New Function to Simulate Haplotype Transmission in Large Complex Genealogies
2022	77	Characterizing Common and Rare Variations in Non- Evaluating the Potential Benefits and Pitfalls of Combining traditional Glycemic Biomarkers Using Multi-trait Protein and Expression Quantitative Trait Loci in Approaches on Multi-ancestry ARIC Study Evidencing Drug Targets Introduction Methods
2022	77	The Contribution of Rare Variants to the Heritability of Coronary Artery Disease Based on 38,544 Whole Genome Sequences from the NHLBI TOPMed Program Results Conclusions
2022	77	Genotype Imputation Quality Prediction using Machine Learning
2022	77	Assessment of Intergenic Polymorphisms Functional Impact on Late Onset Alzheimer’s Disease Risk
2022	77	Population Genetic Diversity and Anthroponymic Variation in Brittany
2022	77	Epigenomic Signatures of Insulin Resistance Associated with Alzheimer’s Disease and Related Traits
2022	77	Leveraging Electronic Health Record Studies to Identify Shared Genetic Architecture of Eye Diseases
2022	77	Statistical Challenges in Multi-omics Integration
2022	77	Genetic Association Analysis of Epilepsy Prognosis Using Whole Exome Sequencing
2022	77	Multi-Trait Genome-Wide Association Study of Neuropathology-Based Endophenotypes Identified Novel Risk Loci for Tau Pathology
2022	77	Linkage Analysis Identifies Novel Genetic Modifiers of Microbiome Traits in Families with Inflammatory Bowel Disease
2022	77	Model Complexity and Explainability in Prediction for Coronary Artery Disease in the UK Biobank
2022	77	Credible Set Determination for Multi-Ancestry esFine- Mapping
2022	77	Evaluating the Biomedical Relevance of Identity by
2022	77	Descent Genetic Communities in The Biobank at The Assessing the Effectiveness and Concordance of Different Colorado Center for Personalized Medicine Bioinformatics Tools to Detect ASD Candidate Variants in Whole Exome Sequencing (WES) Data
2022	77	Distinct Metabolic Features of Genetic Liability to Type
2022	77	Diabetes and Coronary Artery Disease A Reverse Mendelian Randomization Study
2022	77	Depression and Coronary Artery Disease Share Genetic Risk Factors Enriched in Inflammation and Cardiomyopathy-Associated Pathways
2022	77	The Blood Proteome of Cancer Risk Introduction Methods
2022	77	Fast-REML Can Analyze Biobank-sized Datasets and Provide a More Detailed Understanding of Complex Traits Results Discussion
2022	77	Using Imputed Genotype Data in the Joint Score Tests for Genetic Association and Gene–environment Interactions in Case-control Studies
2022	77	Polygenic Risk Scores Based on Penalized Generalized Linear Mixed Models
2022	77	PIn Test A Novel Method for Detecting Pairwise Pure Interaction Effect in Single Nucleotide Polymorphism (SNP) Data
2022	77	Estimating Local Ancestry Proportions from Genetic Summary Data
2022	77	Soluble CD14-associated DNA Methylation Sites predict Trait Selection Strategy in Multi-trait GWAS Boosting Mortality among Men with Human Immunodeficiency SNPs Discoverability Virus Infection Objectives Design and Methods
2022	77	Results Phenome-wide Association Analysis Identifies Novel Traits Associated with XXY and XYY Syndromes Conclusions Background Methods Results
2022	77	Inferring Sweep Parameters for Recent Adaptive Selection Using Identity-by-descent Segments Conclusions
2022	77	Sex-biased Genetic Regulation of Methylation and Transcript Levels in Placenta
2022	77	Cox-MKF A Knockoff Filter for High-Dimensional Media- tion Analysis with a Survival Outcome in Epigenetic Stud- ies Motivation
2022	77	Epigenetics of Parkinson’s Disease A Case and Control Study on Brain and Blood Samples Derived from the Japanese Male Kuakini Honolulu Heart Cohort Results
2022	77	Multiethnic Polygenic Risk Prediction in Diverse Populations through Transfer Learning
2022	77	Multi trait GWAS for Diverse Ancestry Mapping the Knowledge Gap
2022	77	A Study of the Genetic Etiology of Familial Pulmonary Fibrosis in Patients from the Canary Islands (Spain)
2022	77	Calcium Channel Blockers Clinical Outcome Associations with Reported Pharmacogenetics Variants in 32,000 Patients Funding Background Methods Results Conclusions
2022	77	Integrating Mendelian Randomization and Literature- Mined Evidence for Breast Cancer Risk Factors Conclusions
2022	77	Leveraging Genetic Variation to Evaluate Risk Factors and Therapeutic Opportunities for Aortic Valve Stenosis A Mendelian Randomization Analysis Aims Methods and Results
2022	77	Development of Novel Epigenetic Clock in Targeted Methylation Sequencing Data
2022	77	Calcium Intake and Risk of Colorectal Cancer A Genome- Wide Interaction Study Background Objectives Methods Results Conclusions
2022	77	How Reliable is the Salivary Microbiome Information Obtained From the Whole Genome Sequencing of Human Saliva Samples?
2022	77	Construction of Artificial Most Representative Trees by Minimizing Tree-based Distance Measures
2022	77	A Signature of Platelet Reactivity in Complete Blood Count Scattergrams identifies genes with Thrombotic disease Associations
2022	77	Using Structural Equation Modelling to Partition Genetic Effects on Birth Weight at Human Leukocyte Antigen Loci into Maternal and Fetal Components
2022	77	Improved Risk Prediction using Functionally Calibrated Polygenic Risk Scores
2022	77	Integration of Genetically Regulated Expression and Neurophysiological Traits Implicates
2022	77	Neuro Imaging- derived Phenotypes in Alzheimer’s Disease
