Year	Page	Abstract
2005	59	Fetal Alcohol Syndrome and 3-D Facial Imaging A Preliminary Classification Study
2005	59	The Powerful Sting of the WASP the Weighted Affected Sib Pair Mean Test
2005	59	Missing Phenotype Data Imputation in Pedigree Data Analysis
2005	59	Bivariate Analysis of Body Weight and Energy Expenditure in Young Twins
2005	59	Sexual dimorphism and large QTL on chromosome 2p influencing serum uric acid levels in hypertensive families from a relative isolate population
2005	59	Evidence for Heritability of Urinary Norepinephrine and Epinephrine Excretion Rates in Young African- and European-Americans
2005	59	Emergence of Novel Genetic Effects on Left Ventricular Mass in Adolescence Longitudinal Evidence from the Georgia Cardiovascular Twin Study
2005	59	LSMatchMaker An integrated environment for associa- tion analysis
2005	59	Dissection Of Complex Traits Advantages Of Multi- variate Phenotypes Over End-point Binary Traits
2005	59	Personal and family history of autoimmune conditions and the risk of Hodgkin lymphoma
2005	59	On The Value Of Molecular Haplotypes In The Context Of A Family-Based Linkage Study
2005	59	Association of MC1R variants and risk of melanoma (MM) in MM-prone families with CDKN2A mutations
2005	59	Regression-Based QTL analysis method incorporating parent-of-origin effect
2005	59	Transforming Growth Factor- Leu10Pro variant
2005	59	and Breast Cancer Risk A Case-Control study and Meta-Analysis
2005	59	Evaluation of Alternative Sequential Updating Procedures for Computing the Posterior Probability of Linkage (PPL) Across Clinically Defined Data Subsets
2005	59	Local Score statistic application to large-scale associa- tion studies
2005	59	Family-based association method for binary traits
2005	59	Combined Haplotype Relative Risk (CHRR) A simpli- fied genetic Association Test combining Triads and unrelated Subjects
2005	59	Testing informative Missingness in family-based Link- age and/or Association Study
2005	59	Analysis of Admixture in Puerto Rican women and association of Admixture with phenotypes
2005	59	Heritability estimates for serologically assessed infec- tions with common pathogens in Alaskan Eskimo participants in the GOCACAN Study
2005	59	jPAP Document-Driven Software for Genetic Analysis
2005	59	Optimal choice of covariates in affected relative-pair linkage analysis
2005	59	Quantification and characterization of genotyping error in a large epidemiological sample with repeated measurements
2005	59	Mitochondrial DNA mutation in noise-induced hearing loss
2005	59	An Improved TREE Algorithm for Dissecting Complex Interacting Genetic Pathways
2005	59	Powerful statistics for testing the null hypothesis of no genetic association in case-control studies
2005	59	Linkage analysis in the presence of genotyping errors
2005	59	Patterns of linkage disequilibrium are conserved within and between ethnic groups sampling vs. ancestry in the HapMap project
2005	59	A cluster-based SNP linkage mapping set based on genetic distances and on haplotype heterozygosity
2005	59	A multilocus association analysis method based on projection pursuit discriminant analysis
2005	59	Coverage and Power in Genome-wide Association Studies
2005	59	Development and Validation of a Risk Prediction model for Pancreatic Cancer PANCPRO
2005	59	A complex genetic model for a locus on 1p36 for cortical cataracts in the Beaver Dam Eye Study
2005	59	Strategy for detecting susceptibility genes with weak or no marginal effect
2005	59	The ATGL gene is associated with free fatty acids, trigylcerides and type
2005	59	diabetes
2005	59	Genome-wide association scans for prostate and breast cancer design and analysis
2005	59	Simple Retrospective Approaches for Detecting Interac- tion Effects in Case-Control Studies
2005	59	On the haplotype uncertainty from genotyping and reconstruction error and its impact on association analysis
2005	59	Modeling genetic association with a complex disease the case of sepsis syndrome and death in severely injured trauma patients
2005	59	Classical meta-analysis applied to quantitative trait locus mapping - Genomewide linkage scan for height in the GenomEUtwin project
2005	59	Potential Bias in Generalized Estimating Equations Linkage Methods under Incomplete Information
2005	59	Genetic analysis of memory in relation to Alzheimer disease
2005	59	Efficiency comparisons of estimates from Classical and EM Haseman-Elston regressions when IBD sharing is ambiguous
2005	59	Is there a Survival Benefit of Parental Longevity?
2005	59	Controlling the Family-Wise Error Rate in Multistage Genome-Wide Association Studies
2005	59	Using SLINK to generate haplotype data in linkage disequilibrium with a trait locus and conditional on trait values in arbitrary pedigree structures
2005	59	Testing for heterogeneity of linkage in meta-analysis studies
2005	59	Selection of SNPs for Evaluating Gene-Disease Associa- tions Using Haplotypes
2005	59	Genome-wide linkage scan in keratoconus sib-pair families
2005	59	Two-Locus Analysis of Gene-Gene Interaction Using Case-Parents Trios
2005	59	A genome-wide scan for quantitative trait loci of serum gamma glutamyltransferase – the Framingham Offspring Study
2005	59	Heritability of endothelin secretion, and the influence of polymorphism at the chromogranin A locus, a regulator of catecholamine storage and release
2005	59	Exploring the Effect of Interactions of GAPD Genes on Late-onset al.zheimer Disease
2005	59	Maximum Likelihood Methods for Haplotype Sharing Studies
2005	59	Nonsteroidal Anti-inflammatory Drugs (NSAIDs) and advanced prostate cancer modification by LTA+80
2005	59	Haplotype Analysis in the Presence of Missing Data
2005	59	The importance of ‘‘Uninformative’’ models in Bayesian Linkage Analysis
2005	59	A comparison of clinico-pathological factors in sporadic and familial African-American and Caucasian prostate cancer cases in Louisiana
2005	59	Bivariate linkage analysis of triglycerides and HDL- cholesterol in Hispanic families from the GENNID study
2005	59	Effects of single SNPs, haplotypes, and whole genome LD maps on accuracy of association mapping
2005	59	A Quantitative Trait Locus for Bicuspid Aortic Valve and Associated Cardiac Anomalies Localizes to Chromosome 6p
2005	59	Interpretation of a combined two-point and multipoint linkage statistic in the genome screening of a multi- factorial disease
2005	59	Estimating Familial Correlations from Pedigree Data
2005	59	Distribution of MOD scores under no linkage
2005	59	SimHap A comprehensive modeling framework and simulation-based approach to haplotype analysis for population data
2005	59	Power and false positive rates for genetic association tests impact of familial relatedness
2005	59	Genetic Variation Associated with Left Ventricular Traits in Hypertensive African-Americans
2005	59	Why do results from individual-level (IA) and family- based (FA) association analyses of candidate genes and time-to-event phenotypes differ?
2005	59	GenetSim Software for Simulation of Familial Data in Genetics and Epidemiology
2005	59	ALBERT A Likelihood-Based Estimation of Risk in Trios
2005	59	Allowing for haplotype-environment interaction effects in population-based association studies
2005	59	A Flexible Data Mining Framework for Detecting and Interpreting Gene-Gene Interactions
2005	59	Association Analysis for Sets of Correlated Markers
2005	59	A novel methodology for screening and replication in the same dataset for family-based designs using affec- tion status
2005	59	Polymorphisms in PAH metabolizing and conjugating genes, interactions with smoking and prostate cancer risk
2005	59	Assessing sensitivity and percent agreement of posterior subpopulation assignment across clustering methods using both a multiethnic and Caucasian-based sample
2005	59	Genetic architecture of adiposity Evidence for epistatic interactions on chromosomes
2005	59	and
2005	59	in the NHLBI Family Heart Study (FHS)
2005	59	Linkage disequilibrium analysis of the recombination hotspot located upstream region of the beta-globin gene in Japanese population
2005	59	The power of the molecular haplotype for the study of complex diseases in genetic isolates
2005	59	Heritability of cognitive traits in a young genetically isolated Dutch population
2005	59	High Throughput SNP and Expression Analyses of Candidate Genes for Nonsyndromic Oral Clefts
2005	59	Evidence for Association of Chromosomal Regions 2q34- 37, 3p25-26, 5q31, and 5q35-qter with Nonsyndromic Oral Clefts
2005	59	Mitochondrial (mtDNA) Haplogroups and Complica- tions of Type
2005	59	Diabetes (T1D)
2005	59	Heritability estimates for phenotypes related to obesity, cardiovascular disease and type
2005	59	diabetes mellitus – The CANHR Study Obesity related phenotypes
2005	59	Segregation analysis of Bone Mineral Density in Eur- CV related risk factors opean pedigrees selected through male osteoporotic probands Diabetes related traits
2005	59	Meta-Analyses of Correlated Genomic Scans
2005	59	Genetic epidemiology of the Mitsuda reaction in leprosy sibships
2005	59	Association Tests based on Haplotype Similarity in Case- Parent Trio Studies
2005	59	A linkage analysis test statistic which models relation- ship uncertainty
2005	59	Statistical analysis of gene-environmental interactions on an additive scale in case-control studies
2005	59	Mexican-American Genetic Markers in Alzheimer Disease
2005	59	U-statistics for Testing the Association of Genotype Similarity with Trait Similarity Methods for Quantita- tive and Censored Traits
2005	59	Variance components models for ordinal family data Baldness and the androgen receptor gene
2005	59	Mendelian Randomisation and Instrumental Variables for Causal Inference
2005	59	New Association Tests based on Haplotype Similarity
2005	59	Estimating Identity by Descent Using Monte-Carlo Markov Chain Methods
2005	59	Semiparametric Maximum Likelihood Inference of Dis-
2005	59	ease Associations With a Genetic Factor and Indepen- Genetic Map Estimation A Unified Approach dent Continuous Attribute in a Case-Control Study
2005	59	Identification of Disease-Associated SNP Clusters Using
2005	59	a Scan Statistic Correction for Asymptotic P-Values in Model-Free Linkage Analysis
2005	59	Bias in the gene-age interactions in the case-control association studies resulting from unmeasured confoun- ders and competing risks
2005	59	Power Calculations for a Genetic-Model Free Method for Linkage Analysis of a Disease Related Trait
2005	59	Gene Mapping Through Hierarchical Bayesian Models Multipoint Linkage Analysis Using Combined Panel of SNPs and Microsatellites
2005	59	Evaluation and comparison of gene clustering methods in microarray analysis
2005	59	Linkage analysis of sarcoidosis stratified by genetic subpopulations
2005	59	Recent Developments in Genome-Wide Association Scans
2005	59	Multilocus Lod Scores in Large Pedigrees a New Approach to Combine Exact and Approximate Calculations
2005	59	Use of Covariates in Linkage Analysis Comparison of Model-Based and Model-Free Methods
2005	59	Comparison of Methods for Estimating Admixture Back- ground and Control for Population Stratification Con- founding in Admixed Populations
2005	59	A power comparison of multilocus mapping approaches in the presence of epistasis and heterogeneity
2005	59	Genomic Screening in Family Based Association Testing and the Multiple Testing Problem
2005	59	Bivariate linkage analysis of asthma-related phenotypes in
2005	59	French EGEA families indicates a pleiotropic quantitative trait locus (QTL) in the 21q22 region
2005	59	Consent and Population-based Family Cancer Genetic Research Ethical and Methodological Issues
2005	59	A Spatial Clustering Approach to Fine-Mapping of Disease Genes
2005	59	Genetic and Environmental Variation of Prenatal Growth and Birth Weight of Twins
2005	59	A multiallelic test for marker-trait association studies
2005	59	A quantitative linkage score (QLS) for improving an association study following a linkage analysis
2005	59	PEDMerge – A program for merging extended pedigrees The CANHR Study
2005	59	Association of CTLA4 gene polymorphisms with age at diagnosis of type
2005	59	diabetes in Newfoundland a family- based study
2005	59	Problems in attempts to account for a linkage signal using candidate polymorphisms
2005	59	Application of Self-Organizing Maps to detect Popula- tion Structure
2005	59	Estimation and testing of genotype and haplotype effects in family-based analyses of quantitative traits comparison of prospective and retrospective approaches
2005	59	Human Genetic Association Analysis Based on the Allelic Composition of Multiple Loci
2005	59	Association of polymorphisms in SOD2 with occurrence of Alzheimer’s Disease
2005	59	Substantial Advantage for Longevity in Siblings of Okinawan Centenarians
2005	59	No evidence of major population substructure in the Framingham Heart Study S
2005	59	Seeing the Forest for the Trees in Genome-wide Association Studies
2005	59	Computational models for the emergence of genomic instability implications for aging and the incidence of cancer
2005	59	Do disorders of speech and language share common genetic components?
2005	59	Effect of altering population parameters on linkage statistics in extended pedigrees using Merlin-Regress
2005	59	Characteristics and Familial Patterns of Sleep in the Old Order Amish
2005	59	Extension of Haseman-Elston Regresion Model to Long- itudinal Data
2005	59	Joint Effects of Germline p53 Mutations and Sex on Cancer Risk in Li-Fraumeni Syndrome
2005	59	Distribution and Magnitude of Type I Error of the Model Selection in Genetic Association Studies Model-based Multipoint Lod Score over Genetic Models
2005	59	Segregation analysis reveals a Mendelian co-dominant model for age-of-onset of lung cancer in families with young probands
2005	59	Null Distribution of Maximized LOD Score over Genetic Models
2005	59	The Effect of Marker Density on Haplotype Block Structure
2005	59	Age Dependent QTL Analysis Using Gibbs Sampling for Random Effects Models
2005	59	The Effect of Sample Size on Tagging SNP Performance and Consequences for Complex Disease Gene Mapping
2005	59	Analytical Correction for Multiple Testing in Admixture Mapping, Including genome-scan
2005	59	A Classical Likelihood Based Approach for Admixture Mapping using EM algorithm
2005	59	Multipoint Linkage Disequilibrium Mapping with Haplotype Block Structure
2006	58	ABSTRACTS FROM THE FIFTEENTH ANNUAL MEETING OF THE INTERNATIONAL GENETIC EPIDEMIOLOGY SOCIETY St. Petersburg, Florida November 16–17,
2006	58	Application of three approaches to select relevant SNPs in genetic association studies
2006	58	A powerful test of association of multiple genes with disease
2006	58	Testing Association between Disease and Multiple SNPs in a Candidate Gene
2006	58	The general transcription factor FOXO1A on 13q14 is associated with obesity
2006	58	Copy number variants of drug metabolizing enzyme genes typed in the HapMap samples
2006	58	Single worldwide origin for a common low-penetrance RET mutation in Hirschsprung disease (HSCR)
2006	58	High density association model building and gene discovery
2006	58	Statistical methods for the identification of trait- associated microdeletions
2006	58	Using combined datasets to find true associations in genome wide association studies
2006	58	Genome-wide association (GWA) scan of type
2006	58	diabetes (T2D) in the Old Order Amish
2006	58	Bayesian combination of the Case-Only and Case- Control analysis A powerful and robust test for gene- environment interaction
2006	58	Accounting for Epistasis in Linkage Analysis of General Pedigrees
2006	58	Inference for candidate gene and environmental effects from combined family and case control data
2006	58	Detection of genes responsible for disease sub-types taking advantage of symptom patterns in families
2006	58	A new algorithm to split complex pedigrees for linkage analysis
2006	58	MCMC provides practical approaches for genome scans on general pedigrees with many multiallelic or dense diallelic markers
2006	58	Design and Analysis of Genome Wide Association Studies Application to Type
2006	58	Diabetes
2006	58	Genome-wide association mapping under the Malecot model and composite likelihood
2006	58	Whole-genome multilocus association mapping using localized haplotype clusters
2006	58	Efficient p-value estimation in massively multiple testing problems
2006	58	Harmonizing Human Genome Epidemiology Initiatives Worldwide
2006	58	Potential of a Sequential Replication Filter to Detect Disease Associated SNPs
2006	58	Replication Strategies for Whole Genome Association (WGA) Studies
2006	58	Estimation of haplotype frequencies from data on unrelated people
2006	58	Associating Haplotypes with Trajectories from Long- itudinal Studies
2006	58	Testing and estimation of genotype and haplotype effects in family-based analysis of quantitative traits with missing genotype data
2006	58	On the use of phylogeny-based tests to detect association between quantitative traits and haplotypes
2006	58	Use of covariates in case-control association analyses when the covariates are measured in cases only
2006	58	Effects of genotyping error on estimated individual ancestry proportions and consequences for case-control studies in admixed populations
2006	58	Use of structural equation modelling to estimate pooled DNA frequencies
2006	58	Association tests allowing for missing data in combined samples of nuclear families and unrelated subjects
2006	58	Detectable odds ratio in association studies
2006	58	Early Age-at-Diagnosis is a Characteristic of Familial Lobular Breast Carcinoma
2006	58	Power estimation in association studies
2006	58	Comparison of nontraditional designs for gene-environ- ment interaction (GEI) detection
2006	58	variants, tobacco exposure, and incident CHD The Atherosclerosis Risk in Communities (ARIC) Study
2006	58	Evidence for sex-specific quantitative trait loci under- lying asthma-related phenotypes in the French EGEA study
2006	58	A Comparison of Operating Characteristics of Haplotype Logistic Analysis Using HelixTree and HaploStats
2006	58	Genetics Informatics The Universal Genetics Database and the Genetics Information Commons
2006	58	Multiple QTL influence the serum Lp(a) concentration A genome-wide linkage screen in the PROCARDIS study
2006	58	A Latent Class Model for Heterogeneity in a Regression- Based Test of Linkage.
2006	58	A composite likelihood approach for inference on directly associated polymorphisms
2006	58	Application of Mantel statistics using haplotype sharing to APM1 and adiponectin plasma levels
2006	58	Genome-wide search for multiple loci in type
2006	58	diabetes
2006	58	Multivariate extension of the Maximum-Likelihood- Binomial method shows pleiotropic effect of 5q13 on asthma expression and age of onset in the EGEA study
2006	58	Validation of Clusters Derived from Genetic Marker Data
2006	58	A Polygenic Model to Identify SNP Profiles Associated with Breast Cancer Risk
2006	58	Linkage Analysis of the Age of Onset of Thrombosis
2006	58	Multifactor Dimensionality Reduction using Normal- ized Mutual Information
2006	58	Two-stage Genomewide Association Power and Sample Size for Replication
2006	58	When a Case is Not a Case Power Loss for the TDT with Misdiagnosed Cases
2006	58	Efficient computation of individual latent variable scores from data with multiple missingness patterns
2006	58	Localization of a Prostate Cancer Predisposition Gene to an
2006	58	kilobase Region on Chromosome 22q12.3 in Utah High-Risk Pedigrees
2006	58	Estimating Haplotype Relative Risks in Complex Dis- ease From Unphased SNPs Data in Families Using a Likelihood Adjusted for Ascertainment
2006	58	Hierarchical Modeling in Genome Wide Association Studies
2006	58	Identifying SNPs Explaining Partially a Linkage Signal Multi-marker association test while controlling popula- Combining Homozygote Sharing and Transmission/Dis- tion stratification equilibrium Tests Using Affected Sib Pairs
2006	58	The role of BDNF in obesity etiology results from a population-based cohort study
2006	58	Association between prostate cancer risk and rs1447295 Bias and Efficiency of Family-based Designs for Esti- at chromosome 8q24 a replication study mating the Lifetime Risk Associated with Rare Muta- tions of a Disease-Susceptibility Gene
2006	58	Flanking makers in linkage equilibrium reduce bias due to linkage disequilibrium among dense SNPs in multi- point linkage analysis of both qualitative and quantita- tive traits
2006	58	Genetic susceptibility of prostate cancer genome-wide screen of men with non-aggressive disease
2006	58	Detection of the true disease susceptibility site in the presence of missing data
2006	58	Identifying secondary loci in existing genome scan data
2006	58	PedGenie 2.0 Meta Genetic Association Testing in Mixed Family and Case-control Designs
2006	58	Assessment of replication results from quantitative trait linkage analyses using Rochester Family Heart Study Phases I and II
2006	58	Semiparametric Models for Linkage and Association Analyses of Quantitative Traits in Longitudinal Pedigree Studies
2006	58	Linkage genome scan and subsequent association stu- dies show involvement of the vitamin D receptor gene in idiopathic short stature
2006	58	A Genomic Scan for Age at Onset of Alzheimer’s Disease from the NIMH Genetic Initiative
2006	58	New multipoint linkage statistic applied to Alzheimer disease data
2006	58	Heritability of Mammographic Breast Density in a Sample of Amish Women
2006	58	Application of robust score statistics to quantitative trait linkage analysis in the Framingham Heart Study
2006	58	Evidence of interaction between DTNBP1 and IL3 in schizophrenia
2006	58	The impact of pedigree structure on heritability esti- mates
2006	58	Lipid and dietary factors confound detection of a QTL on Power of Multifactor Dimensionality Reduction to detect 2p24-p25 for adiposity the NHLBI-Family Heart Study epistatic interactions in simulated genetic data with up to ten-thousand SNPs
2006	58	Genetic determinants of pulse pressure in American Indians  the strong heart study
2006	58	A QTL mapping method in large pedigrees
2006	58	Testing For Allelic Association Based On Population- based Quantitative Trait Data ANOVA Versus Model-
2006	58	free Alternatives Reproducibility of Genotype Data Using the Affymetrix GeneChip 100K Human Mapping Array Set
2006	58	MAFs and LD within the ADH Gene Cluster Compar- ison of CEPH Samples and a Control Study Population
2006	58	Genome-wide linkage screen for Waldenstro¨m macro- globulinemia susceptibility loci in high-risk families
2006	58	Map-Misspecification and an Unknown Genetic Model in Multipoint Linkage Analysis An Evaluation of the Sex-Specific Multipoint PPL, HMOD and MMLS
2006	58	Which alternative to the biased allelic test in case-control association studies
2006	58	BRCA penetrance for breast and ovarian cancers a heterogeneity study
2006	58	Variance Components Analysis of the Electrocardiogram phenotype QTc interval in nuclear families from the general population
2006	58	Independence of Sib-pair IBD allele sharing between The MC4R 103I Allele is Associated with Features of the sib-pairs and its application Metabolic Syndrome in the Population-Based KORA Study
2006	58	Genetic architecture of the APM1 gene and its influence on adiponectin plasma levels and parameters of the metabolic syndrome in
2006	58	healthy Caucasians
2006	58	Functional analysis of candidate genes associated with hypertension
2006	58	Powerful, conservative and robust family-based associa- tion test PSEUDOMARKER
2006	58	A score statistic for linkage analysis of censored out- comes applied to a candidate region at chromosome
2006	58	for human longevity
2006	58	Classification and Regression Tree Analysis for Poly- genic Risk Stratification 21, 70,
2006	58	A quantitative trait loci-specific gene-by-sex interaction for age of diabetes onset The San Antonio Family Heart Study
2006	58	Multivariate Combined Linkage and Association Map- ping of Quantitative Trait Loci
2006	58	Association Mapping by Generalized Linear Regression with Density-based Haplotype Clustering
2006	58	Interacting Genetic Factors Influencing Fasting LDL and HDL Response to Fenofibrate
2006	58	Bayesian Selection of Optimal Multivariate Polygenic Models for Linkage Analysis Application to Correlated Behavioral Measures
2006	58	KGraph Visualizing and Evaluating Complex Genetic Associations
2006	58	Symptom Dimensions in Psychotic Bipolar Disorder An Attempt to Address the Clinical Heterogeneity
2006	58	Assessment of cancer risk in first-degree relatives of glioma cases
2006	58	Concordance of Overweight in Korean Twins
2006	58	Familial aggregation of metabolic phenotypes in a Korean community population
2006	58	Investigating association of mitochondrial SNP with type
2006	58	diabetes using machine learning methods
2006	58	Comparison of Model free Linkage Methods for Map- ping Quantitative Trait Loci by Monte-Carlo Simulations
2006	58	Index Selection as a Multivariate Technique for Quanti- tative Personalized Medicine
2006	58	Correlation analysis of ocular biometric measurements in the Beaver Dam Eye Study
2006	58	The Relationships Between Polymorphisms in Hypoxia Inducible Factor 1U¨ and Hypertension in Families with Sleep Apnea
2006	58	How to Incorporate Population Covariate Effects into Linkage Analysis for Binary Traits
2006	58	Subgroup Weighted Association Testing
2006	58	Familial aggregation of lung function in Korean families
2006	58	Heritability of refractive error in an urban population
2006	58	A Random Forest Approach to Identify Important Interacting Markers in Quantitative Trait Linkage Ana- lysis
2006	58	Incident Age-Related Macular Degeneration Risk from Smoking and the CFH gene
2006	58	Tag SNP Selection Using Genetic Structure and Prior Information
2006	58	SUP an extension to SLINK to allow a larger number of autosomal or sex-linked markers to be simulated in linkage equilibrium or disequilibrium with a trait locus and conditional on trait values
2006	58	The Relationship of the G-250A Polymorphism of the Human Hepatic Lipase Gene Promoter with Metabolic Syndrome
2006	58	Detecting Associations in the Presence of Extreme Allelic Heterogeneity
2006	58	Association between Phosphatidylinositol 3-Kinase p85a´ Regulatory Subunit Met326Ile Genetic Polymorphism and Colon Cancer Risk
2006	58	A logic-regression based approach for the marker-locus association studies
2006	58	Bioinformatics Approach for Candidate Gene Selection in Genetic Association Study
2006	58	Haplotype-Based Regression Analysis of Case-Control Studies with Unphased Genotypes and Measurement Errors in Environmental Exposures
2006	58	Selection of cases in case-control studies using identity by descent sharing from families with multiple affected
2006	58	siblings Identifying putatively linked pedigrees for molecular follow-up based on principal component analysis of the multidimensional linkage likelihood surface
2006	58	Extensions to the Weighted-Average Statistic for Fine- Mapping in Case-Control Studies
2006	58	Prospective and Retrospective Analyses of Type-2 Dia- betes and Controls in Ashkenazi and UK Populations
2006	58	Relationship between Genotype Variants in Coronary Artery Disease (CAD) and HDL level
2006	58	Large scale SNP epistasis detection of complex traits using pairwise epistasis tests
2006	58	Development of Ascertainment Correction for Monte Carlo Markov Chain Segregation and Linkage Analysis
2006	58	A non-parametric approach to detect gene-gene and gene-time interaction for longitudinal data in cohort studies
2006	58	Homocysteine-related polymorphisms, serum homocys- teine levels and frailty in older women the Women’s Health and Aging Study
2006	58	Clinical factors in prostate cancer affected men with early age at onset a comparison between African- American and Caucasian cases in Louisiana
2006	58	SNPs and haplotypes in the 15-LOX gene are associated with intermediate phenotypes but not risk of coronary heart disease
2006	58	The impact of genotyping errors on a Mantel statistic based haplotype sharing analysis
2006	58	"Too correlated to be true? Complete separation and the problem of ""bouncing betas"""
2006	58	Combined Individual- and Family-level Association Analyses of Quantitative Traits
2006	58	Epistatic Interactions Associated with Left Ventricular Mass in African-Americans
2006	58	Detecting Epistatic Needles in Genome-Wide Haystacks
2006	58	Increased detection of genetic association with disease by modelling gene-environment interaction
2006	58	Symbolic Modeling of Epistasis
2006	58	A Re-examination of the Power of Multifactor Dimen- sionality Reduction in the Presence of Genetic Hetero- geneity
2006	58	Association Tests for Candidate Genes Based on Gibbs Random Fields Models
2006	58	Power of Grammatical Evolution Neural Networks to Detect Gene-Gene Interactions in the Presence of Error Common to Genetic Epidemiological Studies
2006	58	A new test for hardy-weinberg disequilibrium using Development and Evaluation of a Novel Method to genotypes Control for Population Stratification Comparison of Genome Matching versus Structured Association Strategies
2006	58	Association between telomere length and bone mineral density in the Amish
2006	58	An alternative way of constructing ancestral graph by estimating marker allele ages from population linkage disequilibrium information
2006	58	Polymorphisms in Polycyclic Aromatic Hydrocarbon (PAH) Metabolism and Conjugation Genes and PAH- DNA Adducts in Prostate Cancer
2006	58	Familial aggregation of heart rate variability in Korean families
2006	58	Genome-wide sparse canonical correlation analysis of relationships of genes with complex phenotypes
2006	58	Log-linear Modeling Approach for the identification of the gene-gene interactions in the presence of missing data
2006	58	Integration of statistical genetics and bioinformatics tools in a QTL mapping workflow
2006	58	A novel method to detect genetic heterogeneity in multifactorial diseases the OTDT
2006	58	A Visualization Tool for Genetic Parameters in Complex Human Traits
2006	58	GOLDsurfer2 A comprehensive tool for the analysis and visualization of whole genome association studies
2006	58	Mantel-Haenszel approach to case-triad dataL.Qing, Q.Lu, R.Sinha, C.Xing, R.C.Elston
2006	58	Blood Pressure Response to the Cold Pressor Test Phenotype and Heritability Analysis
2006	58	Further exploration of linkage statistics that model relationship uncertainty
2006	58	Assessing SNP-SNP Interactions in the Presence of Missing Genotype Data
2006	58	The first association study between G72/G30 and unipolar depression in a large sample of patients and controls of German descent
2006	58	Simple Correction for Population Stratification in Case-Control Studies
2006	58	Genetic Relationships of plasma homocysteine level, IMT, and the ankle-brachial index in the Old Order Amish
2006	58	A NOVEL APPROACH TO DETECT PARENT- OF-ORIGIN EFFECTS FROM PEDIGREE DATA
2006	58	Evidence of pleiotropy for Blood Pressure and Sleep Apnea
2006	58	Genetic determination of bone density at the forearm and heel in Korean population
2006	58	Efficient Intermediate Fine Mapping Confidence Set Inference with Likelihood Ratio Test Statistic
2006	58	Comparison of modeling strategies for mapping multi- variate phenotypes
2006	58	Interacting Genetic Factors Influencing Fasting VLDL Response to Fenofibrate
2006	58	On Using Linkage Signals to Improve Genome-Wide Association Studies - Weighted or Stratified False Discovery Control?
2006	58	Genetic Abnormality, Tobacco Smoke, Lung Disease, and Lung Cancer Risk
2006	58	Predicting Coronary Artery Calcification using Machine Learning Algorithms
2006	58	Power comparison of different strategies to detect gene- gene and gene-environmental interactions in candidate gene association studies
2006	58	Method for Estimating and Testing Ancestral Population Specific Effects in Genetic Association Studies in Admixed Populations
2006	58	Family based association analysis of a copy number In silico genome mismatch scanning. Mapping disease polymorphism in asthma families predisposition genes in extended pedigrees using SNP genotype assays
2006	58	Genome-wide linkage analyses for asthma predisposi- tion loci in extended Utah pedigrees
2006	58	No Association between UGT1A6 Genetic Polymorph- isms or Interaction with NSAID use and Colon Cancer
2006	58	Body mass index (BMI) interacts with P-selectin haplotypes derived from the S290N and N562D sites to modulate the susceptibility to myocardial infarction (MI)
2006	58	Meta analysis of relative predispositional effects of HLA DR-DQ genes and type
2006	58	diabetes
2006	58	Power and Type I Error in Comparison of Linkage Analysis Methods for Complex Qualitative Traits with Rare Disease Alleles and Environmental Covariates
2006	58	Bayesian Logistic Regression Model Selection for Genetic Association Studies
2006	58	Is There Genetic Regulation of Hepatic Inflammation in the Metabolic Syndrome?
2006	58	Disentangling HLA Associations Multivariate Associa- tion Study using Bayesian Logistic Regression
2006	58	Sample Selection to Perform Association Studies for Quantitative-Trait Loci
2006	58	Predicting Germline p16 Mutational Status within Melanoma Families using MELAPRO
2006	58	A Genome-Wide Scan for Liver Enzyme Levels in the Mexican-American Coronary Artery Disease Study
2006	58	Linkage Analysis of Affected Sib Pairs Allowing for Parent-of-Origin Effects Multi-Locus Trait Models
2006	58	A Joint Model of Segregation, Linkage, and Association for Family Data
2006	58	Multiple affected relative pair linkage analysis GEE and quasi-likelihood ratio statistic
2006	58	Effects of Population Structure on Haplotype Construc- tion
2006	58	Generalized LD index of SNPs and the method to plot their pertinent components
2006	58	Identification and Replication of Locus Interactions Using Family Based Liquid Association (FLA) Testing in Familial Combined Hyperlipidemia (FCHL)
2006	58	Incorporating gene-environment interaction in the screening of marginal genetic effects
2006	58	Differences in risk factors for breast cancer molecular subtypes in a population-based study
2006	58	Integrated Association Studies Using Family and Case- control Subjects
2006	58	Genome-Wide Association Analysis using Sequential Haplotype Scan
2006	58	An Ensemble Learning Approach for Identifying a Set of A Two-stage Multi-marker Test using the Same Date Set Interacting Loci with Complex Traits in Genome-wide Association Study based on Family Data
2007	49	ABSTRACTS FROM THE SIXTEENTH ANNUAL MEETING OF THE INTERNATIONAL GENETIC EPIDEMIOLOGY SOCIETY
2007	49	Methods for dense SNP marker analysis for genetic linkage analysis with application to rheumatoid arthritis
2007	49	Turbo Genomic Control
2007	49	Distinguishing true from false positive results in genome-wide association studies quality control and statistical significance
2007	49	MASEL marker selection for linkage analysis with high density SNP maps in large pedigrees
2007	49	Bias Reduction in Genome-wide Association Studies with Time-to-Event Phenotypes
2007	49	Rapid and Accurate Haplotype Phasing and Missing Data Inference for Whole Genome Association Studies using Localized Haplotype Clustering
2007	49	Multiple Myeloma, Chronic Lymphocytic Leukemia, Non-Hodgkin Lymphoma Evidence for Overlapping Genetic Etiologies
2007	49	The ‘‘bunny ears’’ syndrome covariates with confound- ing genetic effects
