Year	Page	Abstract
2015	41	Parental age, birth order, and neurodevelopmental disorders
2015	41	Systematic meta-analyses and field synopsis of genetic association studies in colorectal adenomas
2015	42	Common genetic variants and CRC in a ﬁeld synopsis of genetic association and GWAS, but the genetic basis of CRA is less well documented. We now present the ﬁrst synthesis of all published genetic association data for CRAs and the results of meta-analyses to summarise risk estimates.
2015	42	GAMETES 2.0: Expanding the complex model and data simulation software to generate heterogeneous datasets, custom models, and quantitative traits
2015	42	Large-scale exome chip association analysis identiﬁes novel type 2 diabetes susceptibility loci and highlights candidate effector genes
2015	42	Using Bayes Model Averaging to Identify GxE Interactions in Genome-wide Association Studies
2015	43	GWAS typically search for marginal associations between a SNP and a disease trait while gene-environment (GxE) interactions remain generally unexplored.
2015	43	Genome-wide association analysis with multivariate ECG traits
2015	43	Reproducibility in MCMC-based Linkage Analyses using Dense Marker Maps
2015	44	A new and scaleable Bayesian framework for joint re-analysis of marginal SNP effects
2015	44	Missing heritability: is the gap closing? An analysis of 32 complex traits in the LifeLines Cohort Study
2015	45	The additive genetic variance at all common SNP explained a signiﬁcant proportion of the phenotypic variance for all traits ranging from 7.5% to 52.2%, but none of the traits showed signiﬁcant dominance genetic variance.
2015	45	No evidence for genetic risk score (GRS)-energy intake interaction for body mass index or waist-to-hip ratio
2015	45	Novel method to estimate regional genetic associations improves genetic scores performance
2015	46	the 20% top blocks by REML (using GCTA) was 0.63 (SD =0.03) in HRS, while it was 0.00 (SD =0.04) in the remaining 80%
2015	46	Examining the Effect of Sequencing Depth on the Stability of Allele-Speciﬁc Epigenetic Effects
2015	46	Bayesian hierarchical model for joint estimation of SNP effects with integration of prior biological knowledge
2015	46	Impact of reference population relatedness on imputation quality
2015	47	Degree relationships (removing 97 individuals)
2015	47	Detecting putative causal genetic variants using linkage disequilibrium in distinct ethnic background genome-wide association studies
2015	47	DNA Methylation Score as a Biomarker in Newborns for Sustained Maternal Smoking During Pregnancy
2015	48	Application of joint models in genetic association studies
2015	48	Meta-analysis of gene-set analyses based on genome wide association studies, method development and application within ILCCO/TRICL consortia
2015	48	A comparison of statistical methods for the discovery of genetic risk factors using longitudinal family study designs
2015	49	The performance of different analytical methods for investigating associations between genetic factors and longitudinal phenotypes in twin data
2015	49	Getting the most from your data: Comparing analyses using qualitative traits and related quantitative traits
2015	49	Investigating the causal relationship between atopic dermatitis and childhood mental health using Mendelian randomization
2015	49	Optimized genetic risk prediction for vitiligo and its use to define disease subtypes
2015	50	Generalized vitiligo (GV) is an autoimmune disease in which white patches of skin and hair result from destruction of melanocytes.
2015	50	Sunburn, sun exposure, and sun sensitivity in the study of nevi in children.
2015	50	No such thing as a free lunch: Assessing consistency of genotype imputation.
2015	50	Analyzing case-parent trio data with the R package trio.
2015	51	Case-parent trio designs are frequently employed in genome-wide association studies to detect SNPs associated with disease
2015	51	Genetic heterogeneity results in variable heritability estimates in the presence of population substructure epistasis as a cause for missing heritability
2015	51	Polygene by Prenatal Environment Interaction in Autism Spectrum Disorder using Copy Number Variant Burden
2015	52	Genome-wide CNV burden and prenatal environmental risk factors in ASD etiology
2015	52	Using parental phenotypes in case-parent studies
2015	52	Genetic Association Analysis of Low Frequency Variants: Prospective vs. Retrospective Penalized Logistic Regression with a Quantitative Covariate
2015	52	Phenotypic variance explained by ancestry in admixed African Americans
2015	52	The Renaissance of Linkage Analysis and Effects of Extreme High Density Genotype Data on Linkage Algorithms
2015	53	The inﬂation of multipoint linkage statistics in the presence of linkage disequilibrium (LD) between markers when there are missing founder genotypes is well established.
2015	53	Extending Concepts of Gene-Environment Interaction Testing to a DNA Methylation Framework
2015	53	Predicting maximally informative future experiments from existing repositories of gene expression data
2015	53	A generalized joint location-scale association test for uncertain genotypes and related individuals
2015	54	The lack of a generalized scale test remains the bottleneck in broader application of the joint location-scale association test.
2015	54	An easy-to-implement extension to Levene’s method for testing variance heterogeneity.
2015	54	S.A.G.E. Suite: a collection of software programs that enables Statistical Analysis for Genetic Epidemiology.
2015	54	Rheumatoid susceptibility SNPs and their association with disease severity at presentation and methotrexate response.
2015	54	Combining text mining and epistasis analyses identifies new atopy genes.
2015	55	A previous GWAS conducted for a top hit in the French EGEA dataset with validation in the French-Canadian SLSJ dataset
2015	55	Integration of prior knowledge based on text mining to prioritize genes for SNPxSNP interaction analysis
2015	55	Multivariate association test for rare variants controlling for cryptic and family relatedness
2015	55	Correlation structure of the genome
2015	56	Correlation structures of the genome as well as having independent regions.
2015	56	An Empirical Comparison of Interaction and Stratiﬁed Models to GxE Interactions Analysis: Smoking and Systolic Blood Pressure in the CHARGE Gene-Lifestyle Interactions Working Group
2015	56	Evaluation of methodology for the analysis of “time-to-event” data in pharmacogenetic studies
2015	56	Integrating biological knowledge and omics data using network and module guided random forests
2015	57	Evaluating Novel Methods for Variable Selection in Random Forests
2015	57	Meta-Analysis for Discovering Rare-Variant Associations: Statistical Methods and Software Programs
2015	57	Data integration in cancer genomics: non-coding mutations
2015	57	Singular value decomposition in permutations for family-based association tests for quantitative traits
2015	57	Mixed Model Association Mapping in Admixed Populations
2015	58	Genetic association studies in recently admixed populations, such as African Americans and Hispanics, offer exciting opportunities for the identification of genetic variants that underlie phenotypic diversity
2015	58	Illustrating, quantifying and correcting for bias in post-hoc analysis of gene-based rare variant tests of association
2015	58	A non-parametric method for joint association analysis of sequencing and Imaging data
2015	58	BMI as an effect modifier of a novel triglyceride-associated epigenetic mark
2015	59	Replication of DNAm-TG association in ABCG1 and discovery of a novel association in PHGDH
2015	59	A new 'front' in rule-based data mining for complex, heterogeneous, and noisy association analyses
2015	59	Evolving ancestry: The shift in individual ancestry composition over time
2015	59	The causal effect of adiposity on vascular dysfunction in healthy adolescents
2015	60	Phenotyping Group, Institute of Cardiovascular Science, University College London, London, W1T 7HA, UK
2015	60	A Near-Optimal Test of Association that Combines Case-Control and Affected Pedigree Designs
2015	60	Empirical error rate estimation approach in next generation short reads sequencing
2015	60	Joint analysis of multiple traits in rare variant association studies
2015	61	Pleiotropy is a widespread phenomenon in complex diseases
2015	61	Adaptive Weighting Reverse Regression (AWRR) method for testing association between multiple traits and variants
2015	61	Kernel machine association testing for longitudinally-measured quantitative phenotypes
2015	61	A fast and effective W-test for SNP-SNP interaction identification in GWAS with application on Bipolar disorder
2015	61	Gene and pathogenic variant discovery for Mendelian and Complex Familial Traits
2015	62	Linkage mapping data and variants/genes previously implicated in disease etiology
2015	62	Genome-Wide Survey in African Americans Demonstrates Widespread Epistasis of Fitness in the Human Genome
2015	62	mFARVAT: Family-based Rare Variant Association Test for multivariate phenotypes
2015	63	Investigating the Association of Rare Genetic Variants with Blood Pressure traits
2015	63	Robust Association Testing for Quantitative Traits and Rare Variants
2015	64	A stochastic search algorithm for ﬁnding multi-SNP effects using nuclear families
2015	64	Integrating Genotype, RNA Sequencing, and DNA Methylation Data to Investigate the Role of X Chromosome Inactivation in Ovarian Cancer
2015	64	A systematic evaluation of approaches for stratiﬁed genome-wide association meta-analyses to identify gene-strata interaction effects
2015	65	For unbalanced stratum sizes our power computations yielded similar recommendations and demonstrated that it is generally more likely to identify interactions with stronger effect in the larger stratum.
2015	65	Enabling improved low frequency variant imputation in multi-ethnic studies
2015	65	Identifying shared genetic risk for head circumference and ASD using genetic linkage in combination with exome sequencing
2015	65	Detecting Gene-Gene Interactions for Cleft Lip with/without Cleft Palate in Targeted Sequencing Data
2015	66	Non-syndromic cleft lip with or without cleft palate
2015	66	Modiﬁed Screening and Ranking Algorithm (modSaRa) for Copy Number Variation Detection
2015	66	Exome sequencing to identify the genetic bases for lysosomal storage diseases of unknown etiology
2015	67	A Novel Multiple-SNP Approach for Fine-Mapping Studies
2015	67	Novel Association Testing Based on Genetic Heterogeneity in GWAS
2015	67	Detecting Association of Rare and Common Variants based on Cross-Validation Prediction Error
2015	68	A novel statistical test for association between variants and complex traits
2015	68	Integrated analysis of germline, omic, and disease data
2015	68	Pharmacogenetics of Acute Coronary Syndrome
2015	68	A quality control framework for exome sequencing studies to reduce bias from heterogeneous sequencing platforms
2015	69	A quality control framework for whole-exome sequencing case-control studies
2015	69	Evaluation of Copy Number Variation (CNV) detection methods in whole exome sequencing data
2015	69	Two-Step Testing Approaches for Detecting Quantitative Gene-Environment Interactions in a Genome-Wide Association Study
2015	69	The Principal Components Analysis Propensity Scores (PCAPS): A Practical Approach to Population Stratification in Genome-wide Association Studies
2015	70	A statistical Approach for Testing Gene by Microbiome Interactions
2015	70	Bayesian analysis of polygenic effects
2015	70	LASSO-Based Approaches for Joint Tests of Genetic Main Effects and Gene-Environment Interactions
2015	71	A Comparison of Methods for Joint Association Analysis of Multiple Traits
2015	71	Methylome scan of PAI-1 plasma levels identifies a locus with putative epigenetic mediation of genetic effect
2016	1	Detecting and Correcting for Sample Contamination in DNA and RNA Sequencing Studies
2016	1	At Last, One Size does not Fit All: Progress Meets Practicality in Translating Genetics into New Medicines
2016	1	Moving the Genome to the Clinic
2016	2	Mendelian disorders designed to increase consistency among labs
2016	2	Exposomics: Lifestyle, Chemical, Physical and Social Exposures
2016	2	Discovery of Genetic Variants for Cardiometabolic Disease: Lessons from Population Sequencing
2016	2	Assessing the Genetic Eﬀect Mediated through Gene Expression from Summary eQTL and GWAS Data
2016	2	Using Data-Driven Approaches to Address Clinical Heterogeneity in Complex Traits using COPD
2016	3	Complex diseases are heterogeneous in nature; instead of representing a single disease, these conditions may be comprised of multiple disorders, each with varying symptoms, clinical presentations, and differing etiology.
2016	3	A Model for Interpretable High Dimensional Interactions
2016	3	Investigating Fine-Scale Population Structure in the United Kingdom BioBank
2016	4	Variants mapping in TLR1 showed the strongest signal of association genome-wide with both Northings and Eastings
2016	4	Simplified Power Calculations for Rare Variant Association Tests and Implications for Association Studies
2016	4	Recessive Selection in Complex Disease: Implications for Variant Discovery and Disease Architecture
2016	4	Evidence of Hybrid Vigor in a Human Population from PheWAS
2016	5	Heterosis and its impact on reproductive success and health benefits in humans
2016	5	UK Biobank GWAS identifies over 100 novel variants associated with blood pressure
2016	5	Test to identify co-localization of genetic association signals across multiple traits using summary statistics
2016	6	A Two-Stage Bayesian Statistical Method for Assessing Co-localization of Genetic Association Signals
2016	6	Genome-Wide Association Study Identifies Novel Loci for Asthma in the UK Biobank
2016	6	Genomics of Lipid Metabolism: Identifying Novel Causal Pathways and New Therapeutic Targets for Reducing risk of Coronary Heart Disease
2016	7	Population Diﬀerences in Burden of Fibroproliferative Risk-Increasing Alleles Support Selection as a Cause for Racial Disparities
2016	7	A New Method for Genetic Region Association Testing with Massively Diﬀerent Sequencing Depths of Coverage
2016	7	Constrained Instrumental Variable Approach and its Application to Mendelian Randomization with Pleiotropy
2016	8	Adjusted Causal Effect Estimation in Mendelian Randomization Using Novel Constrained Methods
2016	8	Why Real Biological Interactions are Usually not Detectable in Genetic Association Analyses
2016	8	Bayesian Meta-Analysis for Cross-Phenotype Genetic Association Study
2016	9	Novel Locus Discovery Through Trans-Ethnic Association Analyses of Glycemic Traits Using Densely Imputed Genetic Data
2016	9	TreeLMM: Modelling Heterogeneity of Genetic Effects
2016	9	Investigating DNA Methylation as a Marker for Historical Smoke Exposure and a Mediator of Disease Risk
2016	10	Novel Genome-Wide Sequence Variants Influence Antibody Response to Epstein-Barr Virus in an African Population
2016	10	Quantifying Treatment Benefit in Molecular Subgroups to Assess a Predictive Biomarker
2016	10	Calibration Testing for Survival Models at the Extremes of Risk: Implications of Unobserved Genetic Interactions
2016	11	Risk prediction models for clinical decision-making
2016	11	A general framework for association analysis of microbial community on a taxonomic tree
2016	11	Hierarchical Bayesian modeling of mediation by high-dimensional omics data
2016	11	Kinship estimation based on extremely low-coverage sequencing data
2016	12	Estimation of kinship is important to genetic association studies, both for control of cryptic relatedness to avoid spurious associations and for estimation of trait heritability.
2016	12	Testing of Parent-of-Origin Effect in eQTL Mapping Using RNA-seq Data
2016	12	Type I Probes on the Illumina Methylation Array are Systematically Biased to more Extreme Methylation Values
2016	13	Type 2 Diabetes Genes with Cross-Traits Relevance: Identifying Genetic Links of Common Diabetes with its Comorbidities
2016	13	Genome-Wide Analyses of Survival Time in the Rare Disease, Idiopathic Pulmonary Fibrosis
2016	13	Socioeconomic Status, Genetic Risk, and How their Interactions Affect Risk of Oral Clefts
2016	14	to the highest, the association with CL/P was stronger at 1
2016	14	High-Resolution Analyses of Polygenic Risk Scores on Time-to-Event Outcomes in Longitudinal Studies
2016	14	Linkage Analyses Reveal Signiﬁcant Signals
2016	14	on Multiple Chromosomes for Familial Lung Cancer
2016	14	Modelling Complex Genetic Architectures:
2016	14	An Interaction between a Variant in PNPLA3 and Multiple Metabolic Risk Factors for Liver Attenuation
2016	15	Robust detection and modelling of interactions for complex traits in humans
2016	15	Quantifying the Contribution of Genetically Predicted Endophenotypes via Variance Components with Error in Variables Analysis
2016	15	Estimation of Treatment Effects in Genotype Subgroups Following an Allelic Association in Randomized Controlled Trials
2016	16	From One Family to Replication in Five Data Sets: Two Loci Associated with Age-at-Onset of Familial and Sporadic Alzheimer Disease
2016	16	Correlation of Psychosis, Mania and Depression Symptom Dimensions with Polygenic Scores in the Eastern Quebec Kindred Study
2016	16	Prenatal Exposure to Disinfection by-Products, Cytochrome P450 Gene Polymorphisms and Risk of Intra-Uterine Growth Restriction
2016	17	Prenatal exposure to Chlorination By-Products (CBPs) in drinking water has been suggested as a possible etiologic fac-tor for Intra-Uterine Growth Restriction (IUGR).
2016	17	Genetic Analysis of the Telomere Interactome Pinpoints new Candidate Genes for Melanoma Risk
2016	17	Genetic Correlation of Lung Function with Anthropometric Measures in the Busselton Health Study
2016	18	Title 1: Single Nucleotide Polymorphisms (SNPs) Associated with Fasting Blood Glucose Trajectory and Type 2 Diabetes Incidence: A Joint Modelling Approach
2016	18	Title 2: Mendelian Randomization (MR) Predicts a Causal Role for Serum ACE, APOC-1, APOE, Clusterin, and GDF-15 in Alzheimer Disease (AD)
2016	19	RVMMAT: Rare-Variant Mixed Model Association Tests for Binary Traits in Structured and Related Samples
2016	19	Bayesian Model Averaging Approach for the X-Inactivation Dilemma in Genetic Association Studies
2016	19	Compositional Epistasis Detection using a Few Prototype Disease Models
2016	19	Identification of Genetic Modifiers that Protect Memory in Puerto Rican PSEN1 Mutation Carriers
2016	20	Hasten the Age At Onset (AAO) of Alzheimer Disease (AD)
2016	20	Working Together: Genetic Risk and Environmental Contributors to Adolescent Adiposity
2016	20	Improvements in Genotype Imputation by using a Population Specific Reference Panel in Africa
2016	21	A New Statistical Method for Polygenic Risk Modelling to Incorporate LD and Functional Information of SNPs using GWAS Summary-Level Data
2016	21	A comparison of Genetic Risk Prediction Approaches in the Presence of Heterogeneity
2016	21	Association Tests of Multiple Genetic Variants for Time-to-Event Traits
2016	22	Dynamic Prediction of Colorectal Cancer Risks in Lynch Syndrome (LS) Families Accounting for Screening Information and Family History
2016	22	Using LASSO Regression to Identify Gene-Gene and Gene-Environment Interactions Influencing Cognitive Function in those with Increased Alzheimer's Risk
2016	23	Multivariate Analysis in the Genomic Era: Back to the Future
2016	23	X-Inclusion: Analyzing X-Chromosome in Whole Genome Association Studies of Variance Heterogeneity
2016	23	Harnessing Electronic Medical Records Linked to DNA Biobanks in the Search for Biomarkers of Neuropsychiatric Disorders
2016	24	ABSTRACTS for 1% of mean triglyceride variance while adjusting for sex, age, and ancestry. Future analyses will explore approaches for modelling repeated lab values, medication use, and disease status. Our results will be immediately relevant to NPD, and the approaches we develop will be easily extendible to any polygenic phenotype.
2016	24	Interactive Effect Between ATPase-Related Genes and Early-Life Tobacco Smoke Exposure on Bronchial Hyper-Responsiveness Detected in Asthmatic Families
2016	24	Efficient High-Dimensional Disease Outcome Prediction in Heterogeneous Populations
2016	24	Adaptive Bayesian Whole Genome Regression for Predicting Responsiveness to Treatment in Randomized Clinical Trials (RCTs)
2016	25	Whole Genome Prediction (WGP) methods have been shown to improve predictive accuracy in complex traits. However, the methodology is not tailored for outcome prediction in human Randomized Clinical Trials (RCTs). We propose an adaptive Bayesian WGP (BWGP) method that accounts for the underlying genetic heterogeneity present in populations often targeted in RCTs using a mixed model approach.
2016	25	Improvements in Efficiency and Power Associated with Joint Trait-Dependent and SNP-Dependent Sampling in Two-Phase Designs
2016	25	Blood Lipoprotein Levels and Thrombin Generation Potential: Associations and Epigenetic Mediation
2016	26	SNAP-25 (rs1051312) Gene Might be Associated with Placebo Response in Children with ADHD
2016	26	The Association Between COMT (Val158Met) and DRD3 (Ser-9_Gly) GENOTYPES and METHYLPHENIDATE Side Effects
2016	26	Using Behavioral Dynamic Approaches to Test for GENE-BY-GENE Interaction in Modulating ADHD Behaviors
2016	27	A Genome-Wide Association Study of Pathological Inflammatory Responses in Leprosy
2016	27	A Multi-Tissue Transcriptome-Wide Association Study of Breast Cancer Identifies 29 Novel Breast Cancer Susceptibility Loci
2016	27	NOS1AP Variant rs7539120 is Associated with Appropriate Implantable Cardioverter Defibrillators (ICD) Shock
2016	28	Implantable Cardioverter Defibrillators (ICD) are used to prevent Sudden Cardiac Death (SCD) in patients with heart failure, but currently only 30% of them experience an appropriate ICD activation during their life. 
2016	28	Structural Brain Imaging (MRI)
2016	28	Case-Control Study of Cortical Thickness and Surface area in Children Affected with Attention Deficit Hyperactivity Disorder (ADHD)
2016	28	On Model Selection for Genetic Effects on Response Measures in the Presence of Correlation with Baseline Values
2016	29	A Genome-Wide two-Component Mixture Model Expectation-Maximization Algorithm for Time to Event Data
2016	29	Genetic Variability in Both the Adaptive and Innate Immune Systems Contribute to Alzheimer’s and Parkinson’s Disease Risk
2016	29	Evaluation of Serum Level Parameters and C677T Polymorphism of MTHFR Gene in Preeclampsia Patients
2016	30	Correlation between C677T polymorphism of Methylenetetrahydrofolate reductase (MTHFR) gene, acid folic, and homocysteine serum levels in Iranian pregnant women with preeclampsia
2016	30	Mapping Multivariate Phenotypes in the Presence of Missing Data
2016	30	RVS: An R Package to Integrate Next Generation Sequencing (NGS) Data Across Cohorts for Association Analysis
2016	31	Combining Evidence After Selection: A Powerful Framework for Testing the Global Null Hypothesis
2016	31	Clustering Phenotype Trajectories with Genotype Covariates
2016	31	Agreement in DNA Methylation Levels from the Illumina 450K Array, Across Batches, Tissues and Time
2016	32	Penalized Estimation of Sparse Concentration Matrices Based on Prior Knowledge with Applications to Placenta Metal Data
2016	32	Exploring the Genetic and Environment basis of Smoking in Association with Depression and Schizophrenia in the Scottish Population
2016	32	Impact of Genotyping Errors and Missingness on Phasing and Imputation in a Population Isolate
2016	33	Identifying Molecular Elements that Underlie Eye Disorders and Vision Loss Using Predicted Gene Expression
2016	33	Polygenic Model does not Explain Very Low Odds Ratios (ORs)
2016	33	A Novel Phenotype Permutation Method to Optimize Threshold selection in Random Forests
2016	34	Standard analysis methods for GWAS are not robust to complex disease models
2016	34	Joint Metabolomic and Epigenomic Study of Cigarette Smoking
2016	34	Tissue-Specificity, Timing and Sexual Dimorphism in the Expression of Puberty Related Genes Implicated in Disease and GWAS Studies
2016	35	a sensitive and high throughput microﬂuidic real time qPCR strategy at ﬁve time points that span the pubertal transition.
2016	35	BRAVOE: A Bayesian Framework to Estimate Eﬀect Sizes of Rare Genetic Variants in Case Control Studies
2016	35	Brain-Derived Neurotrophic Factor Val66Met Variants (RS6265) are Associated with Coronary Heart Disease (CHD) Outcomes in a Patient Sample
2016	35	A Targeted Genome Association Study Examining Transient Receptor Potential Ion Channels, Acetylcholine Receptors, and Adrenergic Receptors in Chronic Fatigue Syndrome
2016	36	Chronic Fatigue Syndrome, also known as Myalgic Encephalomyelitis (CFS/ME) is a debilitating condition of unknown aetiology.
2016	36	Whole Exome Sequencing in Multigenerational Mixed Cancer Families Identifies a Putative Risk Variant in the PDIA2 Gene
2016	36	Genome-Wide Interaction Study of Red-Blood Cell Fatty Acids on Inflammatory Biomarkers in the Framingham Heart Study
2016	36	Tight Clustering for Large Datasets with an Application to Microarray Data
2016	37	A Modified and Scalable Version of Tight Clustering Algorithm for Large Datasets
2016	37	Meta Genome-wide Association for Total Cholesterol and High Density Lipoprotein Cholesterol in Type 1 Diabetes
2016	37	Allele-Based N-Test in Linkage Analysis
2016	37	Adaptive Testing for Multiple Traits with Applications to Detect SNP-Brain Network Associations
2016	38	Powerful and Adaptive Testing for Multi-Trait and Multi-SNP Associations with GWAS and Sequencing Data
2016	38	Estimating and Testing Direct Genetic Eﬀects in Directed Acyclic Graphs with Multiple Phenotypes using Estimating Equations
2016	38	Blood Pressure Gene x Alcohol Exposure Interactions Capture Association Pleiotropy
2016	39	Associations of Systolic, Diastolic, Mean Arterial and Pulse Pressure with 1000G imputed SNPs in interaction with alcohol exposure, CurrD (Current Drinker vs. non-drinker) and QuD (up to 7 alcoholic drinks a week vs. more), may identify pleiotropic variants for hypertension.
2016	39	Transmission Based Association Test for Multivariate Phenotype using Quasi-Likelihood
2016	39	Gallbladder Cancer: Genetic Variants of Gemcitabine Metabolism Pathway Genes and Treatment Outcome
2016	40	Geneand Pathway-Based Association Tests for Multiple Traits with GWAS Summary Statistics
2016	40	A New World of Biobanking: CARTaGENE, Created to Accelerate Breakthroughs in Disease Detection, Targeted Prevention and Personalized Medicine
2016	40	Exploring Gene × Environment Interactions through Pathway Analysis
2016	41	Genetic Modifiers Delay the Age at Onset of Alzheimer Disease in Carriers of the G206A Founder Mutation in PSEN1
2016	41	Family-Based Rare Variant Association Study of Familial Myopia in Amish and Ashkenazi Jewish families
2016	41	Rewiring of Enhancer-Gene Interactions Drives PLAU Overexpression in the Pathogenesis of Quebec Platelet Disorder
2016	42	Determining the molecular mechanism of disease-linked genetic variation represents an important yet challenging step in bridging epidemiological discoveries with clinical intervention
2016	42	Joint Analysis of Multiple Phenotypes in Association Studies Using K-Means Clustering Approach
2016	42	Modiﬁed Random Forest (RF) for Trio Data with Alternative Splitting Criterion to Allow for Missing Genotypes
2016	43	Multivariate Genetic Risk Scores Can Increase Risk Prediction Accuracy for a wide Range of Traits
2016	43	Integration of Whole Genome Sequence and Epigenomic Data Highlights Regulatory Activity in the Genomic Architecture of Glycemic Traits
2016	43	Missense Single Nucleotide Polymorphisms on Exon 1 of the PKD1L2 Gene from Isolated B Lymphocytes in Chronic Fatigue Syndrome/Myalgic Encephalomyelitis Patients
2016	44	Genome-Wide Association Study of Duloxetine and Placebo Response in Major Depressive Disorder
2016	44	Admixture Mapping in Two Mexican Samples Identifies Significant Associations of Locus Ancestry with Triglyceride Levels in the ZNF259/APOA5 Region
2016	45	Association Analyses of Myopia in Multiplex African American Families using FBAT and a Rare Variant FBAT with Exome Chip Data
2016	45	Exploring the Heritability of Pharmacogene Expression
2016	45	IQML: A Robust Statistical Approach for Isoform Level Quantiﬁcation from RNA-Seq Data
2016	46	Field Synopsis of Genetic Variation and Colorectal Cancer; Uniﬁed 2016 Update
2016	46	False Positive Rate Inﬂation and Admixed Populations in the Quantitative Transmission Disequilibrium Test
2016	46	Prenatal Smoke Exposure Alters Mitochondrial DNA Methylation in Umbilical Cord Blood Dendritic Cells
2016	47	DNA methylation is related to perinatal factors, such as maternal smoking
2016	47	Polymorphisms in the NADPH Oxidase Complex are Associated with Hepatitis C-induced Fibrosis and Inflammation
2016	47	Multivariate Analysis of Anthropometric Traits using Summary Statistics of Genome-Wide Association Studies from GIANT Consortium
2016	48	Genome-Wide Association Analysis of Time-to-Metastasis of Colorectal Cancer Based on Mixture Cure Model
2016	48	Diﬀerential Shrinkage as a Way of Integrating Prior Knowledge in a Bayesian Model to Improve the Analysis of Genetic Association Studies
2016	48	A Uniﬁed Association test for the Meta-Analysis of Multiple Traits using GWAS Summary Statistics
2016	49	Genome-Wide Association Studies (GWAS) for complex diseases have primarily focused on the univariate analysis of each trait characterizing the disease.
2016	49	Homozygosity and Health-Related Phenotypes in an Asthma Cohort
2016	49	A Comparison of Genetic Risk Prediction and Subtyping for Generalized Vitiligo
2016	50	Risk of Cardiovascular Event in Relation to Age-at-Menopause Associated Genetic Variants in the Framingham Heart Study
2016	50	Taking into Account Gene-by-Early Environmental Tobacco Smoke Exposure Interactions to Detect Genetic Variants Inﬂuencing Time-to-Asthma Onset
2016	51	9p24 and 17q12-q21 loci stratiﬁed on asthma age-of-onset
2016	51	Physical Activity and DNA Methylation: An Epigenome-Wide Approach
2016	51	Statistical Methods for Pleiotropy: Sequential Test to Determine which Traits are Associated
2016	51	A Genome-Wide Study of GeneFine
2016	51	Particulate Air Pollution Interaction Eﬀects on	Carotid Intima-Media Thickness the Heinz Nixdorf Recall Study
2016	52	Genome Wide Copy Number Proﬁling in North Indian Gallbladder Cancer Patients
2016	52	Signiﬁcant Role of PLCE1 and LXRs Receptor Sequence Variants in Gallbladder Cancer Predisposition: A Multi-analytical Strategy
2016	53	Fine Mapping of Lung Function Association in the MHC Region by Haplotype Imputation Reveals an Amino Acid change Underlying SNP Associations
2016	53	Admixture Mapping using Linear Mixed Models
2016	53	Statistical and Analytical Challenges in Microbiome Analysis of Saliva Samples using Nanopore Sequencing Compared with 16S Sequencing
2016	54	Pilot Data Comparison of Oxford Nanopore Technologies MinION Sequencing System with Standard 16S Sequencing
2016	54	Genome-wide Gene by Stress Interaction Analysis Reveals Sex Difference for Kidney Function among Hispanic Individuals
2016	54	Follow-up of G×E Interactions: EBF1 G×E Association, Synthetic Chronic Psychosocial Stress, and Dropout from a Structured Exercise Program
2016	55	Missing Data in Canonical Correlation Analysis of Multiple Phenotypes and Multiple SNPs
2016	55	Quantifying risk of bias in systematic reviews of genetic association studies
2016	55	The Power and Type I Error of Tiled Regression Analysis Depend on the Selection Criteria at all Stages
2016	56	Genome-Wide Analysis of Copy Number Variation and Common Facial Variation in a Large Cohort of Bantu Africans
2016	56	PhenoScanner: A Database of Human Genotype-Phenotype Associations
2016	56	A statistically Efficient Gene-Mapping Method that Reduces Sequencing Costs and Better Prioritizes Candidate Genes
2016	57	Using Polygenic Risk Scores to Predict Response to Methotrexate in Rheumatoid Arthritis
2016	57	Replication of a Single Nucleotide Polymorphism Variant in CETP Gene Associated with Large-HDL Particle in the ClinSeq® Study
2016	58	A Genome-Wide Association Study of Multiple Longitudinal Traits with Related Subjects
2016	58	Comparison of Variant Calling Software for Pooled Sequencing Studies
2016	58	Mediation Analysis of Bidirectional Associations with Application to Obesity and Diabetes
2016	58	Genome-Wide Meta-Analysis of Response to Methotrexate in Rheumatoid Arthritis Patients on behalf of the MATURA Consortium
2016	59	Genome-wide study of response to methotrexate in rheumatoid arthritis
2016	59	Personalized Prevention? Causal Inference Methods for Evaluating Genetic Targeting Strategies for Screening
2016	59	A Prospective Likelihood Copula-Based Approach for the Analysis of Secondary Phenotypes in Ascertained Samples
2016	60	Impact of Genetic Variants on Latent Class Modeling of Parenting Behavior in Neurodevelopmental Studies
2016	60	A Gene-by-Environment Analysis of 184,428 Subjects Reveals a Role for Adaptive and Innate Immunity in Coronary Artery Disease in Subjects with Type 2 Diabetes
2016	60	Investigating Interactions Among Genetic and Environmental Risk Factors in Longitudinal Family Studies
2016	61	Enhancing Power of Rare Variant Association Test by Zoom-Focus Algorithm (ZFA) to Locate Optimal Testing Region
2016	61	The Influence of Genetic Susceptibility and Calcium Plus Vitamin D Supplementation on Fracture Risk
2016	62	Discovery of Novel Loci Associated with Heart Rate from Exome Chip Analysis
2016	62	Locus Discovery in Genome-wide Association Studies using Bivariate Analysis
2016	63	To Adjust or not Adjust: Genomic Screens Using a Compound of Models Including Adjusted Phenotypes can Distinguish Biological Models for Obesity
2016	63	The Role of Early-Life Growth Development, FTO Gene and Exclusive Breastfeeding on Child BMI Trajectories
2016	63	The Association Between Telomere Length and BMI in Middle-Aged and Older Adults
2016	64	A Novel Region-Based Bayesian Approach for Rare Variant Association Test with Application to a Lung Cancer Study from Toronto
