Year	Page	Abstract
2006	16	Estimating Haplotype Relative Risks in Complex Dis- ease From Unphased SNPs Data in Families Using a Likelihood Adjusted for Ascertainment
2006	16	Hierarchical Modeling in Genome Wide Association Studies
2006	17	Identifying SNPs Explaining Partially a Linkage Signal: Multi-marker association test while controlling popula- Combining Homozygote Sharing and Transmission/Dis- tion stratification equilibrium Tests Using Affected Sib Pairs
2006	17	The role of BDNF in obesity etiology: results from a population-based cohort study
2006	18	Association between prostate cancer risk and rs1447295 Bias and Efficiency of Family-based Designs for Esti- at chromosome 8q24: a replication study mating the Lifetime Risk Associated with Rare Muta- tions of a Disease-Susceptibility Gene
2006	18	Flanking makers in linkage equilibrium reduce bias due to linkage disequilibrium among dense SNPs in multi- point linkage analysis of both qualitative and quantita- tive traits
2006	18	Genetic susceptibility of prostate cancer: genome-wide screen of men with non-aggressive disease
2006	19	Detection of the true disease susceptibility site in the presence of missing data
2006	19	Identifying secondary loci in existing genome scan data
2006	19	PedGenie 2.0: Meta Genetic Association Testing in Mixed Family and Case-control Designs
2006	20	Assessment of replication results from quantitative trait linkage analyses using Rochester Family Heart Study Phases I and II
2006	20	Semiparametric Models for Linkage and Association Analyses of Quantitative Traits in Longitudinal Pedigree Studies
2006	20	Linkage genome scan and subsequent association stu- dies show involvement of the vitamin D receptor gene in idiopathic short stature
2006	20	A Genomic Scan for Age at Onset of Alzheimer’s Disease from the NIMH Genetic Initiative
2006	21	New multipoint linkage statistic applied to Alzheimer disease data
2006	21	Heritability of Mammographic Breast Density in a Sample of Amish Women
2006	21	Application of robust score statistics to quantitative trait linkage analysis in the Framingham Heart Study
2006	22	Evidence of interaction between DTNBP1 and IL3 in schizophrenia
2006	22	The impact of pedigree structure on heritability esti- mates
2006	22	Lipid and dietary factors confound detection of a QTL on Power of Multifactor Dimensionality Reduction to detect 2p24-p25 for adiposity: the NHLBI-Family Heart Study epistatic interactions in simulated genetic data with up to ten-thousand SNPs
2006	23	Genetic determinants of pulse pressure in American Indians : the strong heart study
2006	23	A QTL mapping method in large pedigrees
2006	23	Testing For Allelic Association Based On Population- based Quantitative Trait Data: ANOVA Versus Model- 78 free Alternatives Reproducibility of Genotype Data Using the Affymetrix GeneChip 100K Human Mapping Array Set
2006	24	MAFs and LD within the ADH Gene Cluster: Compar- ison of CEPH Samples and a Control Study Population
2006	24	Genome-wide linkage screen for Waldenstro¨m macro- globulinemia susceptibility loci in high-risk families
2006	24	Map-Misspecification and an Unknown Genetic Model in Multipoint Linkage Analysis: An Evaluation of the Sex-Specific Multipoint PPL, HMOD and MMLS
2006	25	Which alternative to the biased allelic test in case-control association studies
2006	25	BRCA penetrance for breast and ovarian cancers: a heterogeneity study
2006	25	Variance Components Analysis of the Electrocardiogram phenotype QTc interval in nuclear families from the general population
2006	26	Independence of Sib-pair IBD allele sharing between The MC4R 103I Allele is Associated with Features of the sib-pairs and its application Metabolic Syndrome in the Population-Based KORA Study
2006	26	Genetic architecture of the APM1 gene and its influence on adiponectin plasma levels and parameters of the metabolic syndrome in 1727 healthy Caucasians
2006	26	Functional analysis of candidate genes associated with hypertension
2006	27	Powerful, conservative and robust family-based associa- tion test: PSEUDOMARKER
2006	27	A score statistic for linkage analysis of censored out- comes applied to a candidate region at chromosome 4 for human longevity
2006	27	Classification and Regression Tree Analysis for Poly- genic Risk Stratification
2006	28	A quantitative trait loci-specific gene-by-sex interaction for age of diabetes onset: The San Antonio Family Heart Study
2006	28	Multivariate Combined Linkage and Association Map- ping of Quantitative Trait Loci
2006	28	Association Mapping by Generalized Linear Regression with Density-based Haplotype Clustering
2006	28	Interacting Genetic Factors Influencing Fasting LDL and HDL Response to Fenofibrate
2006	29	Bayesian Selection of Optimal Multivariate Polygenic Models for Linkage Analysis: Application to Correlated Behavioral Measures
2006	29	KGraph: Visualizing and Evaluating Complex Genetic Associations
2006	29	Symptom Dimensions in Psychotic Bipolar Disorder An Attempt to Address the Clinical Heterogeneity
2006	30	Assessment of cancer risk in first-degree relatives of glioma cases
2006	30	Concordance of Overweight in Korean Twins
2006	30	Familial aggregation of metabolic phenotypes in a Korean community population
2006	30	Investigating association of mitochondrial SNP with type 2 diabetes using machine learning methods
2006	31	Comparison of Model free Linkage Methods for Map- ping Quantitative Trait Loci by Monte-Carlo Simulations
2006	31	Index Selection as a Multivariate Technique for Quanti- tative Personalized Medicine
2006	31	Correlation analysis of ocular biometric measurements in the Beaver Dam Eye Study
2006	32	The Relationships Between Polymorphisms in Hypoxia Inducible Factor 1U¨ and Hypertension in Families with Sleep Apnea
2006	32	How to Incorporate Population Covariate Effects into Linkage Analysis for Binary Traits
2006	32	Subgroup Weighted Association Testing
2006	32	Familial aggregation of lung function in Korean families
2006	33	Heritability of refractive error in an urban population
2006	33	A Random Forest Approach to Identify Important Interacting Markers in Quantitative Trait Linkage Ana- lysis
2006	33	Incident Age-Related Macular Degeneration Risk from Smoking and the CFH gene
2006	34	Tag SNP Selection Using Genetic Structure and Prior Information
2006	34	SUP: an extension to SLINK to allow a larger number of autosomal or sex-linked markers to be simulated in linkage equilibrium or disequilibrium with a trait locus and conditional on trait values
2006	34	The Relationship of the G-250A Polymorphism of the Human Hepatic Lipase Gene Promoter with Metabolic Syndrome
2006	34	Detecting Associations in the Presence of Extreme Allelic Heterogeneity
2006	35	Association between Phosphatidylinositol 3-Kinase p85a´ Regulatory Subunit Met326Ile Genetic Polymorphism and Colon Cancer Risk
2006	35	A logic-regression based approach for the marker-locus association studies
2006	35	Bioinformatics Approach for Candidate Gene Selection in Genetic Association Study
2006	36	Haplotype-Based Regression Analysis of Case-Control Studies with Unphased Genotypes and Measurement Errors in Environmental Exposures
2006	36	Selection of cases in case-control studies using identity by descent sharing from families with multiple affected 124 siblings Identifying putatively linked pedigrees for molecular follow-up based on principal component analysis of the multidimensional linkage likelihood surface
2006	37	Extensions to the Weighted-Average Statistic for Fine- Mapping in Case-Control Studies
2006	37	Prospective and Retrospective Analyses of Type-2 Dia- betes and Controls in Ashkenazi and UK Populations
2006	37	Relationship between Genotype Variants in Coronary Artery Disease (CAD) and HDL level
2006	37	Large scale SNP epistasis detection of complex traits using pairwise epistasis tests
2006	38	Development of Ascertainment Correction for Monte Carlo Markov Chain Segregation and Linkage Analysis
2006	38	A non-parametric approach to detect gene-gene and gene-time interaction for longitudinal data in cohort studies
2006	38	Homocysteine-related polymorphisms, serum homocys- teine levels and frailty in older women: the Women’s Health and Aging Study
2006	39	Clinical factors in prostate cancer affected men with early age at onset: a comparison between African- American and Caucasian cases in Louisiana
2006	39	SNPs and haplotypes in the 15-LOX gene are associated with intermediate phenotypes but not risk of coronary heart disease
2006	39	The impact of genotyping errors on a Mantel statistic based haplotype sharing analysis
2006	40	"Too correlated to be true? Complete separation and the problem of ""bouncing betas"""
2006	40	Combined Individual- and Family-level Association Analyses of Quantitative Traits
2006	40	Epistatic Interactions Associated with Left Ventricular Mass in African-Americans
2006	40	Detecting Epistatic Needles in Genome-Wide Haystacks
2006	41	Increased detection of genetic association with disease by modelling gene-environment interaction
2006	41	Symbolic Modeling of Epistasis
2006	41	A Re-examination of the Power of Multifactor Dimen- sionality Reduction in the Presence of Genetic Hetero- geneity
2006	42	Association Tests for Candidate Genes Based on Gibbs Random Fields Models
2006	42	Power of Grammatical Evolution Neural Networks to Detect Gene-Gene Interactions in the Presence of Error Common to Genetic Epidemiological Studies
2006	42	A new test for hardy-weinberg disequilibrium using Development and Evaluation of a Novel Method to genotypes Control for Population Stratification: Comparison of Genome Matching versus Structured Association Strategies
2006	43	Association between telomere length and bone mineral density in the Amish
2006	43	An alternative way of constructing ancestral graph by estimating marker allele ages from population linkage disequilibrium information
2006	43	Polymorphisms in Polycyclic Aromatic Hydrocarbon (PAH) Metabolism and Conjugation Genes and PAH- DNA Adducts in Prostate Cancer
2006	44	Familial aggregation of heart rate variability in Korean families
2006	44	Genome-wide sparse canonical correlation analysis of relationships of genes with complex phenotypes
2006	44	Log-linear Modeling Approach for the identification of the gene-gene interactions in the presence of missing data
2006	44	Integration of statistical genetics and bioinformatics tools in a QTL mapping workflow
2006	45	A novel method to detect genetic heterogeneity in multifactorial diseases: the OTDT
2006	45	A Visualization Tool for Genetic Parameters in Complex Human Traits
2006	45	GOLDsurfer2: A comprehensive tool for the analysis and visualization of whole genome association studies
2006	46	Mantel-Haenszel approach to case-triad dataL.Qing, Q.Lu, R.Sinha, C.Xing, R.C.Elston
2006	46	Blood Pressure Response to the Cold Pressor Test: Phenotype and Heritability Analysis
2006	46	Further exploration of: linkage statistics that model relationship uncertainty
2006	46	Assessing SNP-SNP Interactions in the Presence of Missing Genotype Data
2006	47	The first association study between G72/G30 and unipolar depression in a large sample of patients and controls of German descent
2006	47	Simple Correction for Population Stratification in Case-Control Studies
2006	47	Genetic Relationships of plasma homocysteine level, IMT, and the ankle-brachial index in the Old Order Amish
2006	48	A NOVEL APPROACH TO DETECT PARENT- OF-ORIGIN EFFECTS FROM PEDIGREE DATA
2006	48	Evidence of pleiotropy for Blood Pressure and Sleep Apnea
2006	48	Genetic determination of bone density at the forearm and heel in Korean population
2006	49	Efficient Intermediate Fine Mapping: Confidence Set Inference with Likelihood Ratio Test Statistic
2006	49	Comparison of modeling strategies for mapping multi- variate phenotypes
2006	49	Interacting Genetic Factors Influencing Fasting VLDL Response to Fenofibrate
2006	49	On Using Linkage Signals to Improve Genome-Wide Association Studies - Weighted or Stratified False Discovery Control?
2006	50	Genetic Abnormality, Tobacco Smoke, Lung Disease, and Lung Cancer Risk
2006	50	Predicting Coronary Artery Calcification using Machine Learning Algorithms
2006	50	Power comparison of different strategies to detect gene- gene and gene-environmental interactions in candidate gene association studies
2006	51	for Estimating and Testing Ancestral Population Specific Effects in Genetic Association Studies in Admixed Populations
2006	51	Family based association analysis of a copy number In silico genome mismatch scanning. Mapping disease polymorphism in asthma families predisposition genes in extended pedigrees using SNP genotype assays
2006	51	Genome-wide linkage analyses for asthma predisposi- tion loci in extended Utah pedigrees 177 No Association between UGT1A6 Genetic Polymorph- isms or Interaction with NSAID use and Colon Cancer
2006	52	Body mass index (BMI) interacts with P-selectin haplotypes derived from the S290N and N562D sites to modulate the susceptibility to myocardial infarction (MI)
2006	52	Meta analysis of relative predispositional effects of HLA DR-DQ genes and type 1 diabetes
2006	52	Power and Type I Error in Comparison of Linkage Analysis Methods for Complex Qualitative Traits with Rare Disease Alleles and Environmental Covariates
2006	53	Bayesian Logistic Regression: Model Selection for Genetic Association Studies
2006	53	Is There Genetic Regulation of Hepatic Inflammation in the Metabolic Syndrome?
2006	53	Disentangling HLA Associations: Multivariate Associa- tion Study using Bayesian Logistic Regression
2006	54	Sample Selection to Perform Association Studies for Quantitative-Trait Loci 186 Predicting Germline p16 Mutational Status within Melanoma Families using MELAPRO
2006	54	A Genome-Wide Scan for Liver Enzyme Levels in the Mexican-American Coronary Artery Disease Study
2006	54	Linkage Analysis of Affected Sib Pairs Allowing for Parent-of-Origin Effects: Multi-Locus Trait Models
2006	55	A Joint Model of Segregation, Linkage, and Association for Family Data 190 Multiple affected relative pair linkage analysis: GEE and quasi-likelihood ratio statistic
2006	55	Effects of Population Structure on Haplotype Construc- tion 191 Generalized LD index of SNPs and the method to plot their pertinent components
2006	56	Identification and Replication of Locus Interactions Using Family Based Liquid Association (FLA) Testing in Familial Combined Hyperlipidemia (FCHL)
2006	56	Incorporating gene-environment interaction in the screening of marginal genetic effects
2006	56	Differences in risk factors for breast cancer molecular subtypes in a population-based study
2006	57	Integrated Association Studies Using Family and Case- control Subjects
2006	57	Genome-Wide Association Analysis using Sequential Haplotype Scan
2006	57	An Ensemble Learning Approach for Identifying a Set of A Two-stage Multi-marker Test using the Same Date Set Interacting Loci with Complex Traits in Genome-wide Association Study based on Family Data
2006	58	Admixture Mapping Identifies Association of the VNN1 Gene with Hypertension
2007	1	s for dense SNP marker analysis for genetic linkage analysis with application to rheumatoid arthritis
2007	1	Turbo Genomic Control
2007	1	Distinguishing true from false positive results in genome-wide association studies: quality control and statistical significance
2007	2	MASEL: marker selection for linkage analysis with high density SNP maps in large pedigrees
2007	2	Bias Reduction in Genome-wide Association Studies with Time-to-Event Phenotypes
2007	2	Rapid and Accurate Haplotype Phasing and Missing Data Inference for Whole Genome Association Studies using Localized Haplotype Clustering
2007	3	Multiple Myeloma, Chronic Lymphocytic Leukemia, Non-Hodgkin Lymphoma: Evidence for Overlapping Genetic Etiologies
2007	3	The ‘‘bunny ears’’ syndrome: covariates with confound- ing genetic effects
2007	3	A Genome-Wide Association Study of Skin Pigmentation in a South Asian Population
2007	3	Using a Propensity Score Versus a Mendelian Risk Prediction Score to Increase Genetic Homogeneity for Association Analyses
2007	4	A Powerful Multilocus Association Test for Quantitative Traits
2007	4	Shifting Paradigm of Association Studies: Value of Rare Single Nucleotide Polymorphisms
2007	4	A method for assessment of gene-wide significance of association with disease
2007	5	Catching Local Replications: a Local Score-based ap- proach to replicated association studies
2007	5	GWAs – Sifting through the evidence with machine learning tools
2007	5	Simultaneous analysis of genome-wide SNP data
2007	5	Statistical Methods to Identify Loss of Heterozygosity in Matched Samples of Normal and Lung Tumor Tissues
2007	6	Two-stage design for genomewide association studies revisited: power, sample size, and cost trade-offs
2007	6	Reduce the Disturbance of Bias in Genome-wide Association Studies: Extreme-value Genome-wide Association Studies (EGWAS)
2007	6	Detecting Associations in the Presence of Extreme Allelic Heterogeneity: Application to the Rare Variant Common Disease Hypothesis
2007	7	Modelling extended haplotypes in genetic association studies
2007	7	Confounding between recombination and selection, and a novel genome-wide method for detecting selection
2007	7	Impact of Linkage Disequilibrium and Effect Size on the Ability of Machine Learning Methods to Detect Epistasis in Case-Control Studies
2007	7	Gathering the gold dust: Identification small-effect complex trait genes
2007	8	Using Haplotype Clustering Techniques to Perform Genome-Wide Disease Association Studies
2007	8	Simple Methods for High-Density Copy Number Variation Data
2007	8	A Fast Implementation of Scan Statistic for Identifying Chromosomal Patterns of Genome Wide Association Studies
2007	9	Combined analysis of SNP and gene expression data in TLR genes with respect to infection disease in Ghana
2007	9	Genetic Association Mapping via Evolutionary-Based Clustering of Haplotypes
2007	9	A shrinkage regression approach to tackle the HLA region
2007	10	A novel multi-locus method for modeling disease association
2007	10	What type of genotyping error most inflates type I error for differential misclassification in case-control studies?
2007	10	Detection of Homozygous Segments: Search for Genomic Deletions
2007	10	Repair phenotype, polymorphisms in repair genes and genotoxicity in radiation exposed workers
2007	11	Multiple SOD1 SNPs are associated with the develop- ment and progression of Diabetic Nephropathy
2007	11	Estimating genetic disease risk from family data: choosing the optimal method to correct for ascertainment
2007	11	Higher order interaction: how do you minimize multiple comparisons and integrate biological pathways? One approach
2007	12	A multiple-marker strategy based on the Local Score is a useful tool for positional cloning
2007	12	Gene-Environment Interaction in Mesothelioma
2007	12	Investigation of the IL4-IL13/IL4R pathway in French Multiple Sclerosis patients
2007	13	Model Selection in Case-Parent Triad Studies
2007	13	A comparison of approaches for identifying gene-gene interactions in a study of genetic and clinical predictors of severe alcohol withdrawal
2007	13	Association between the ACCN1 Gene and Multiple Sclerosis
2007	14	Estimating Association Parameters in Family-based Association Studies
2007	14	Gene-Phenotype Association Using Mutual Information- Based Cluster Analysis
2007	14	Meta-analysis of genome-wide linkage studies for asthma and atopy phenotypes, using an extended GSMA method
2007	14	Interleukin 10 promoter polymorphisms in HIV-HCV Co-infected African Americans
2007	15	Mapping SNPs on Chips to Gene Regions Using Linkage Disequilibrium
2007	15	Host Genetic Markers in the New Millennium: Cytokines, Chemokines and Co-receptors Influencing Disease Progression in HIV, HCV and HIV/HCV Co-infection
2007	15	Generalization to extended pedigrees of a latent class model with familial dependence for improved detection of linkage under heterogeneity
2007	15	A score statistic for linkage analysis of age at onset data
2007	16	The heritable contribution to lower urinary tract symptoms (LUTS) in women
2007	16	A Standard XML Data Format for Genetic Epidemiology
2007	16	An integrated analysis of genotype data from multiple platforms
2007	17	EFFECT OF GSTT1 GENE ON MELANOMA RISK IN PRESENCE OF MC1R VARIANTS & HOST FACTORS IN FRENCH FAMILIES WITH CDKN2A MUTATIONS
2007	17	SumLINK: Localizing prostate cancer genes using the ICPCG pooled linkage resource
2007	17	Estimating Genetic Relative Risk in Multistage Sampling Design: Application of Composite Likelihood Approach to a Study of Early-Onset Breast Cancer Families
2007	17	Congenital Heart Defects, Maternal Genetic Susceptibility and Pro-oxidant Lifestyle Factors
2007	18	Probabilities for Polymorphisms
2007	18	Logistic regression and Bayesian modelling of metabolic pathways 61 Identification of susceptibility genes for Colon Cancer: Results from the Colon Neoplasia Sibling Study
2007	19	The applicability of the 4-gamete rule on HapMap data shows that linkage disequilibrium is primarily caused by lack of recombination and barely by genetic drift
2007	19	Candidate Genes for Asthma, Atopy and Allergic Disease
2007	19	Two New PPAR Gamma Gene Variants Confer Risk to Type 2 Diabetes in Khatri Sikhs from India: The Sikh Diabetes Study SDS
2007	19	Region-specific p-values for genome-wide association studies
2007	20	Correcting for measurement error in individual ancestry estimates in structured association tests
2007	20	Establishing an adjusted p-value threshold to control the family-wide Type 1 error in genome-wide association studies
2007	20	Coronary Artery Disease in South Asians: Novel Apo A-1 Polymorphisms Associated with Low HDL
2007	20	Resolving the Power of Multifactor Dimensionality Reduction in the Presence of Many Noise Variables or Genetic Heterogeneity
2007	21	Genetic variation in the hepatic lipase gene is associated with HDL-cholesterol levels in the NHLB Family Heart Study
2007	21	genomeSIMLA: a data simulation package to explore the human genome
2007	21	A genetic epidemiologist’s view on the human pseudoautosomal regions
2007	22	Genotype-by-smoking interaction on blood pressure traits: the Strong Heart Family Study
2007	22	Meta analysis of genome wide linkage studies for autoimmune diseases
2007	22	Bayesian hierarchical nonlinear models for analysis of pharmacogenomic cytotoxicity data
2007	23	Identifying Genetic Risk Factors Underlying Alcoholism Using A Multivariate Phenotype Approach: The COGA Experience
2007	23	Ascertaining families on a major gene and disease status: Factor V Leiden (FVL) thrombophilia as a model to tackle the genetic architecture of complex diseases
2007	23	Comparison of Methods for Combining Case-Control with Family-Based Association and Linkage Samples
2007	24	A test for imprinting derived from a regression-based linkage method
2007	24	Search for a modifier locus of the skeletal muscle involvement in the Emery-Dreifuss muscular dystrophy
2007	24	Genetic determinants of cardiac mass and structure – Preliminary results of the first GWA study
2007	24	Direct Testing of Untyped SNPs Using Multimarker Tags
2007	25	Estimating significance threshold for genomewide association scans
2007	25	Genome-wide evidence for linkage of a new region (11p14) to Atopic Dermatitis and Allergic Diseases
2007	25	MDR-Bagging: The improvement of Multifactor Dimen- sionality Reduction using Bagging Predictors with Out-Of-Bag Estimation
2007	26	Power comparison of model-free linkage methods using covariates
2007	26	Inference from Genome-Wide Association Studies using a Novel Markov Model
2007	26	Influence of linkage disequilibrium and marker allele frequency on the sample size needed to detect gene-environment interaction in indirect association mapping
2007	26	Selection of informative SNPs for sibling pair linkage analysis from large SNP arrays
2007	27	Age Specific Effect of TGF 1 Variants on Pulmonary Function in Cystic Fibrosis Patients
2007	27	Testing association in the presence of linkage - a powerful score for binary traits
2007	27	Genomewide scan of African American and caucasian The contribution of genetic and other factors to von populations for linkage to myopia Willebrand factor (VWF) levels in the blood
2007	28	A method for selecting a minimum number SNPs for linkage analysis from very high (500+K) SNP sets, while maintaining sufficient informativeness
2007	28	Using haplotype-dropping to quantify and correct bias in tagging SNPs caused by insufficient sample size and marker density
2007	28	Application of Bayesian Graphical Model to Study the Genetic Susceptibility to Breast Cancer
2007	29	Whole genome association studies of rheumatoid arthritis and replication of identified susceptibility loci
2007	29	Detection of gene-environment interaction: a new test based on sibling recurrence risks
2007	29	IRF5 and Lupus Risk in Multiple Races
2007	30	Type I error rate when using high-density SNP panels for nonparametric multipoint linkage analysis of two- generation and multigenerational pedigrees
2007	30	CLUMPHAP: A simple tool for performing haplotype based association analysis
2007	30	Deep resequencing identifies an APOE hepatic control region variant that accounts for ApoE linkage beyond the 2/3/4 polymorphism
2007	31	Genotype relative risk estimation using logistic regres- sion methods in family based data
2007	31	Polymorphisms in the One-Carbon Metabolic Pathway, and the Risk and Survival of Colorectal Cancer
2007	31	Application of Bayesian Classification with Singular Value Decomposition Method in Genome-Wide Associa- tion Studies
2007	31	Trans- and long-range cis- associated SNPs - potential inference errors for genome-wide association studies
2007	32	Integrating Pathway and Linkage Information towards Candidate Gene Prioritization
2007	32	Ignoring intermarker linkage disequilibrium induces false-positive evidence of linkage for consanguineous pedigrees when genotype data is missing for any pedigree member
2007	32	Risk estimation for common complex genetic disorders: using genetic, environmental and family history informa- tion in Crohn’s disease
2007	33	Issues of design and participation in family based studies
2007	33	Segregation Analyses of 741 Population-Based UK Families Affected by Prostate Cancer
2007	33	Selection of the most informative individuals from families with multiple siblings for association study
2007	33	Impact of genotyping errors on the type I error and the power of haplotype-based association methods
2007	34	Genome-Wide Association Study Of Asthma-Related Quantitative Traits In Populations Of African Descent
2007	34	Heritability Of Quantitative Traits Associated With Type 2 Diabetes In Families From South India
2007	34	A Logistic Regression Model for Combined Individual- and Family-level Association Analyses of Binary Traits
2007	35	Genetic association studies using samples ascertained on the basis of a correlated trait
2007	35	Estimation of trait parameters in human QTL mapping under different ascertainment schemes
2007	35	Multifactor Dimensionality Reduction 1.0
2007	35	Meta-analysis of genome-wide linkage studies: optimal bin width for the GSMA
2007	36	kerfdr: kernel based estimation of the local False Discovery Rate
2007	36	Family-based association analysis of polymorphisms in CCAAT/enhancer binding protein genes in relation to quantitative cardiovascular disease risk factors
2007	36	A Simulated Genetic Structure for Bipolar Illness
2007	37	Training in Genetic Epidemiology - Implementation of a technology based training course
2007	37	The Ordered Transmission Disequilibrium Test: a method for modifier gene detection
2007	37	An adjusted instrumental-variable model for Mendelian randomization
2007	38	A Simple Correction for Population Stratification SNP-pair Tetrahedron: Geometric Presentation of in Genome-Wide Haplotype Sharing Analysis Haplotype Space of Pairwise SNPs
2007	38	FFIGdb – A Fast, Flexible, Integrated Genotype Data- base capable of storing very large genotype and phenotype data sets
2007	38	Evaluation of different type of bivariate analyses in a genome-wide search for pleitropic loci on two Bone Mass Density quantitative traits
2007	39	Integration of SIMLA and SIMLAPLOT: A Graphical User Interface for Complex Disease Simulation and Analysis
2007	39	Genome-wide association studies get in a flow
2007	39	Improvement of haplotype sharing analysis in localization of disease loci using entropy based marker selection
2007	40	DNA methylation patterns tell a tale of cancer stem cells
2007	40	The Ordered Penetrance Test for Detecting Single-locus Association and Gene-gene Interaction
2007	40	Genetic Substructure in New Hampshire 137 Robust Statistics for Sib-Pair Linkage Analysis of Quantitative Trait Loci (QTLs)
2007	41	Models for Integrating Genotyping Error into Pedigree Analysis: Application to Linkage Analysis
2007	41	Comparing Variable Selection Methods for Genetic Association Studies
2007	41	A comparison of the distribution of extreme p-values under alternative genetic models
2007	41	Mutual information in genetic association studies: a simulation-based comparison with parametric and nonparametric ANOVA
2007	42	The effect of MBL2 gene variants on the age of first infection in Cystic Fibrosis (CF) patients is modified by TGF 1 gene variants
2007	42	Quantifying disease genotype enrichment under multiple causative loci
2007	42	Gene based association tests using inferred haplotypes for case-control samples
2007	43	Shared genomic segment analysis. A novel approach to mapping disease redisposition genes in extended pedigrees using dense single nucleotide polymorphism assays
2007	43	Gender specific effects of a common genetic variant in the NOS1 regulator NOS1AP on cardiac repolarization
2007	43	Confronting Complexity in Late-Onset Alzheimer Disease: Application of Two-Stage Analysis Approach Addressing Heterogeneity and Epistasis
2007	43	Strong evidence for association of UNC13b gene with diabetic nephropathy: the EURAGEDIC study
2007	44	Parent of origin effect in multiple sclerosis in a genetic isolate in the Netherlands
2007	44	Investigation of Type I Error in Linkage Analysis of Complex Qualitative Traits with Common Disease Alleles and Quantitative Covariates
2007	44	A simple approach for assessing the strength of evidence for association at the level of the whole gene
2007	45	Two-Stage Strategies for Detecting Gene-Environment Interaction in a Genome Wide Association Study
2007	45	Haplotype-based Case-Control Association Studies with Related Individuals: A Quasi-Likelihood Score Test Approach
2007	45	Unbiased and Efficient Estimation of the Effect of Candidate Genes on Quantitative Traits in the Presence of Population Admixture
2007	46	The role of potential obesity loci in a population at high risk of cardiovascular disease
2007	46	A block-based SNP selection approach for population association studies
2007	46	Analysis of multiple SNPs in a candidate gene or region
2007	46	Comparing affected-relative allele-sharing models in a small number of moderate-sized pedigrees
2007	47	Linkage analysis may not be effective for detecting a modifier locus: example using melanoma, CDKN2A and MC1R
2007	47	Genome-wide Association and Replication Analyses in UK Subjects Reveal Multiple Novel Type 2 Diabetes Susceptibility Loci
2007	47	Estimating heritabilities and genetic correlations of insulin resistance and related metabolic traits in Indian families using a multivariate maximum likelihood approach
2007	48	Continuous and Discrete Association Analyses of Body Mass Index and Obesity
2007	48	Mathematical modeling for left truncated HIV data to predict the time between primary infection and enrolment in the study
2007	48	Gene-environment interaction: prospects and pitfalls
2007	48	Optimal DNA Pooling-based Two-Stage Designs in Case-Control Association Studies
2007	49	"Turning a flood of data into a deluge: ""in silico"" genotyping for genome-wide association scans"
2007	49	Can Forests Have Lotus Effects? Or: Data Mining in Genome-Wide Association Studies
2008	1	Using in silico priors for pathway modeling
2008	1	Hierarchical Modeling of Pathway-Based Candidate Genes and Gene-Environment Interactions
2008	1	The use of genome-wide eQTL associations to identify novel genetic pathways involved in complex traits
2008	2	SNPs to pathways - making biological sense of GWA results
2008	2	Joint analysis of 591 SNPs in the IGF pathway and prostate cancer risk: results from the Breast and Prostate Cancer Cohort Consortium (BPC3)
2008	2	Candidate Epistasis: Generating putative gene-gene interactions for an analysis of a whole-genome associa- tion study of multiple sclerosis
2008	2	Optimising the power of genome-wide association studies by using publicly available reference samples to expand the controls group
2008	3	Beyond the results of genome-wide association studies
2008	3	Multiple Testing in Genomewide Association Studies: How Bad Really is the Bonferroni Correction?
2008	3	Robust optimal receiver operating characteristic (ROC) curve for predictive genetic tests
2008	4	Kernel Based Adaptive Cluster (KBAC): A Powerful Method to Detect Associations for Complex Traits due to Rare Variants in the Presence of Gene x Gene and Gene x Environment Interactions
2008	4	Combining information from multiple genes to evaluate clinical validity in nuclear families with affected off- spring: autism spectrum disorder as example
2008	4	Crystal Ball, Magic 8 Ball, or Both? Empirical examples of the promise and limits of genetic risk prediction for prostate cancer and type 2 diabetes
2008	5	Whole genome analysis of copy number variants in lung cancer etiology
2008	5	Modeling linkage disequilibrium in DNA sequence data for improved polymorphism discovery and genotype calling
2008	5	s and Discoveries Drawn from Twenty Whole Genome Copy Number Variation Studies
2008	5	Increased power for candidate gene screening by classification of polymorphisms through evolutionary conservation
2008	6	New Haplotype Sharing Method for Genome-Wide Case-Control Association Studies Implicates Gene for Parkinson’s Disease
2008	6	Quantifying the effects of imputation on the power, coverage and cost-efficiency of genomewide SNP plat- forms
2008	6	Fast and Robust Tests of Association for Untyped SNPs in Case-Control Studies
2008	7	Preserving Candidate Regions in the Era of Genome- Wide Association via Stratified False-Discovery Rate Control Improves Power
2008	7	Modeling Age Variation in QTL Effects Leads to Substantially Improved Linkage Evidence for Blood Pressure in the HyperGEN Study
2008	7	Ordered-subset regression analysis is a useful approach to detect heterogeneity of association: 17q21 SNPs and early-onset asthma
2008	7	Things to think about before performing GW analysis: an experience with the Affymetrix 6.0 SNP Array
2008	8	Differential Bias in Genotype Calls between Plates due to the Effect of a Small Number of Lower DNA Quality and/or Contaminated Samples
2008	8	Impact of correcting for population structure by adjust- ing for global and local ancestry
2008	8	Bias-Corrected Effect Estimators for Genome-Wide Association Studies
2008	8	Genome-wide association scan identifies a novel sus- ceptibility locus for Psoriasis on 6p21.3, independent of HLA-C
2008	9	Extensive Parent-Of-Origin Genetic Effects on Fetal Growth
2008	9	Haplotype Association Analyses: Power Gain from Phasing Under the Alternative Hypothesis?
2008	9	Significant Linkage Evidence for a Pelvic Floor Predis- position Gene on Chromosome 9
